Time (s),MC Temp A,MC Temp B,MC Temp C
1983.99,51.6,52.9,54.6
1985.0,51.7,53.1,54.4
1985.98,52,53.3,54.6
1987.0,52.2,53.4,54.3
1987.98,52.1,53,54.1
1988.99,53.4,54.3,55.3
1989.99,55.4,56.7,57.8
1991.0,56.3,58.6,60.2
1991.99,53.9,56.4,58.5
1993.0,52.9,55,57.4
1994.01,53.8,55.3,57.6
1994.98,54.7,56.4,58.6
1996.02,53.4,55.2,57.5
1997.0,52.2,53.7,56
1998.01,51.4,52.6,54.4
1999.0,51,52,53.4
2000.02,50.7,51.7,53
2001.02,51,52,53
2002.01,52.1,53.2,54
2003.02,53.2,54.4,55.1
2004.02,54.4,55.8,56.8
2005.03,54.6,56.4,57.9
2006.02,52.8,54.8,56.4
2007.03,52.2,53.8,55.7
2008.03,52.1,53.5,55.2
2009.04,53.5,54.9,56.2
2010.03,54.3,55.7,56.9
2011.04,53,54.5,55.8
2012.03,53.3,54.6,55.9
2013.04,53.8,55.1,56.4
2014.03,53.9,55.3,56.8
2015.04,52.3,53.7,55.3
2016.04,51.3,52.5,53.9
2017.04,51.1,52.3,53.5
2018.03,51.8,52.8,53.9
2019.04,53.7,54.9,55.8
2020.04,55,56.6,57.7
2021.05,53.8,55.8,57.2
2022.05,53,54.8,56.3
2023.05,52.2,54.2,55.8
2024.04,51.7,53.4,55.2
2025.05,52.1,53.7,55
2026.06,52.7,54,55.3
2027.05,52.3,53.6,54.8
2028.06,52.4,53.6,54.8
2029.07,53.7,54.7,55.6
2030.06,55.5,56.7,57.5
2031.05,56.8,58.7,59.8
2032.07,55.5,57.7,59.6
2033.08,53.5,55.7,57.9
2034.07,53.5,55.1,57.3
2035.08,55.2,56.6,58.5
2036.07,55,56.7,58.6
2037.06,53.4,55.2,57.3
2038.07,52.7,54.1,56
2039.09,51.7,53,54.5
2040.09,51.2,52.2,53.4
2041.08,51.4,52.4,53.4
2042.09,52.5,53.5,54.1
2043.08,53.3,54.7,55.3
2044.09,54.1,55.5,56.5
2045.08,55.2,56.7,58
2046.09,53.9,55.7,57.3
2047.09,52.8,54.5,56.2
2048.08,52.9,54.4,55.9
2049.09,52.5,53.8,55.2
2050.1,54.7,55.8,56.8
2051.1,54.4,55.9,57
2052.1,53.7,55.1,56.4
2053.11,54,55.5,56.9
2054.1,54.2,55.8,57.3
2055.11,53.3,54.6,56.5
2056.1,52.1,53.5,55.2
2057.1,51.8,53,54.3
2058.11,51.9,53,54.1
2059.1,52.8,54,54.9
2060.11,54.6,56,56.8
2061.1,55.6,57.3,58.4
2062.12,53.9,55.9,57.4
2063.11,52.9,54.9,56.5
2064.12,52.3,54.1,55.8
2065.11,52.3,53.8,55.5
2066.12,52.4,53.8,55.2
2067.12,52.9,54.2,55.5
2068.12,52.4,53.7,54.8
2069.11,52.8,53.8,54.8
2070.12,53.9,54.9,55.8
2071.12,55.4,56.5,57.4
2072.14,56.3,57.8,59.1
2073.13,55.2,57.1,58.7
2074.13,53.6,55.6,57.5
2075.13,53.3,54.8,56.8
2076.14,55,56.4,57.8
2077.13,54,55.7,57
2078.14,52.8,54.5,56
2079.14,52.3,53.7,55.2
2080.14,51.6,52.9,54.2
2081.14,51.2,52.2,53.3
2082.14,51.1,52,53
2083.15,50.9,51.8,52.7
2084.13,52.4,53.2,53.8
2085.14,53.4,54.3,54.9
2086.13,54.7,55.9,56.6
2087.15,55,56.7,57.7
2088.16,53.2,54.9,56.4
2089.15,52.7,54.1,55.6
2090.15,52.7,53.9,55.1
2091.16,53.7,54.8,55.9
2092.15,55.6,56.9,57.6
2093.16,53.9,55.6,56.6
2094.17,53.5,55,56.4
2095.15,53.5,55.1,56.3
2096.17,53,54.3,55.5
2097.17,53.5,54.6,55.5
2098.16,52.4,53.8,54.7
2099.16,51.9,53.2,54.2
2100.16,52.2,53.4,54.4
2101.17,53,54.3,55.2
2102.16,54.7,56.1,56.9
2103.17,55.5,57.3,58.3
2104.17,53.9,55.7,57.2
2105.18,53,54.9,56.3
2106.18,52.3,54,55.8
2107.19,52,53.5,55
2108.18,52.5,53.8,55.1
2109.19,52.8,54.1,55.1
2110.18,52.6,53.8,54.8
2111.19,53,54,54.8
2112.18,54.2,55.1,55.8
2113.19,55.9,57,57.8
2114.19,57.1,58.4,59.8
2115.19,55.2,57.2,59
2116.18,53.4,55.5,57.5
2117.19,53.7,55.4,57.3
2118.2,55.1,56.6,58.2
2119.2,54.8,56.5,58.2
2120.19,53.2,54.8,56.8
2121.19,52,53.3,55
2122.21,51.6,52.7,53.9
2123.2,51.3,52.2,53.1
2124.21,51.3,52.1,52.9
2125.22,51.6,52.5,53.1
2126.2,53.2,54.1,54.6
2127.22,54.1,55.3,55.8
2128.2,55,56.4,57.4
2129.21,54.6,56.3,57.6
2130.22,53,54.6,56.3
2131.22,53.4,54.8,56.2
2132.22,53.1,54.5,55.8
2133.22,53.8,55,56.2
2134.23,55.1,56.3,57.3
2135.22,53.8,55.4,56.6
2136.23,53.7,55.1,56.2
2137.22,54.4,55.7,56.9
2138.22,54.3,55.7,57
2139.22,53.8,55.3,56.7
2140.23,52.6,53.9,55.6
2141.23,51.8,53.1,54.5
2142.24,52.3,53.5,54.7
2143.24,54.5,55.8,56.6
2144.24,55.9,57.6,58.4
2145.23,55.2,57.2,58.6
2146.25,53.8,55.9,57.3
2147.24,53.1,55.1,56.7
2148.24,52.9,54.8,56.3
2149.25,52.8,54.2,55.8
2150.24,53,54.4,55.6
2151.25,53,54.3,55.5
2152.25,53.3,54.4,55.4
2153.24,53.3,54.5,55.3
2154.25,54.9,55.9,56.5
2155.26,56.8,58,58.9
2156.26,57,58.8,60
2157.26,54.7,56.9,58.6
2158.26,54,56.1,58
2159.26,55.6,57.4,59.1
2160.26,56.3,58.3,60
2161.27,55,57.1,59.1
2162.26,53.2,55.2,57.3
2163.27,52.5,54,55.9
2164.26,52.1,53.1,54.7
2165.28,52.1,52.8,54
2166.24,51.9,53,53.7
2167.28,53,54,54.6
2168.26,54.4,55.3,55.8
2169.28,55.6,56.9,57.6
2170.27,56.2,58,59.1
2171.28,54.1,56,57.7
2172.27,53,54.6,56.4
2173.28,53.3,54.7,56.2
2174.27,54.8,56.1,57.2
2175.29,56.2,57.8,58.7
2176.28,54.1,56,57.4
2177.29,53.7,55.2,56.9
2178.28,53.9,55.2,56.8
2179.29,54.1,55.5,56.9
2180.28,53.6,55,56.3
2181.3,52.4,53.8,55.2
2182.3,52.4,53.7,55.1
2183.31,52.6,53.9,55
2184.31,54.3,55.5,56.5
2185.3,55.4,56.9,58
2186.29,54.8,56.7,58.1
2187.3,53.1,55,56.7
2188.32,52.2,54.1,55.7
2189.3,52,53.6,55.2
2190.31,52.2,53.6,54.9
2191.3,52.9,54.2,55.4
2192.31,53.1,54.5,55.6
2193.32,53,54.3,55.4
2194.31,53.5,54.8,55.9
2195.32,55.2,56.3,57.3
2196.31,57,58.5,59.4
2197.32,57.9,60,61.2
2198.32,55.1,57.6,59.6
2199.33,54.1,55.9,58.2
2200.33,54.8,56.2,58.1
2201.33,55.3,56.8,58.1
2202.31,54.5,56.2,57.5
2203.33,53.2,54.8,56.1
2204.32,52,53.5,54.8
2205.33,51.5,52.6,53.8
2206.34,51.3,52.2,53.1
2207.33,51.1,51.9,52.7
2208.34,51.4,52.2,52.9
2209.33,51.9,52.7,53.4
2210.34,52.7,53.5,54.1
2211.35,53.4,54.5,55.2
2212.34,54.4,55.6,56.4
2213.35,53.1,54.5,55.5
2214.34,52.8,54.3,55.3
2215.34,53.1,54.5,55.5
2216.36,53,54.6,55.6
2217.35,54.9,56.4,57.3
2218.36,54.2,55.9,57.2
2219.35,53.7,55.4,57
2220.36,53.9,55.4,56.9
2221.35,53.7,55.1,56.4
2222.36,53.1,54.5,55.6
2223.35,52.3,53.4,54.4
2224.36,52.2,53.2,54
2225.37,53.4,54.3,54.8
2226.37,53.1,54.2,54.6
2227.34,54.1,55.3,56
2228.38,55.4,56.8,57.6
2229.36,55.3,57.2,58.3
2230.36,53.2,55.1,56.9
2231.37,52,53.7,55.6
2232.38,51.9,53.4,55
2233.38,51.8,53.2,54.6
2234.37,52.2,53.4,54.6
2235.38,52.4,53.7,54.7
2236.37,52.5,53.6,54.6
2237.37,52.7,53.7,54.7
2238.39,54.1,55.2,55.9
2239.38,55.6,56.7,57.6
2240.39,56.1,57.7,59
2241.38,54.1,55.8,57.5
2242.39,53,54.8,56.5
2243.38,53.9,55.2,56.9
2244.39,55.2,56.6,57.8
2245.4,53.7,55.3,56.6
2246.39,53,54.5,55.8
2247.4,52.5,53.7,54.9
2248.41,52,53,54.1
2249.4,51.5,52.4,53.4
2250.41,51.6,52.4,53.2
2251.4,51.7,52.6,53.2
2252.41,52.8,53.9,54.4
2253.4,54.5,55.6,56
2254.41,56,57.5,58.2
2255.41,54.7,56.6,57.7
2256.41,53.1,55,56.5
2257.41,53,54.5,56.1
2258.42,52.7,54,55.3
2259.41,55,56.3,57.2
2260.42,55.5,57.1,57.9
2261.41,53.9,55.5,56.9
2262.42,54.2,55.5,56.8
2263.41,54,55.3,56.6
2264.42,53.5,54.8,56.2
2265.43,53.2,54.4,55.7
2266.42,52.2,53.4,54.5
2267.43,52.5,53.7,54.6
2268.42,52.9,54.1,55
2269.43,54.4,55.8,56.7
2270.43,55.8,57.6,58.5
2271.4,54.7,56.8,58.2
2272.43,53,55,56.8
2273.43,52.4,54.3,56.1
2274.43,51.9,53.6,55.2
2275.44,52.3,53.8,55.2
2276.45,53,54.3,55.5
2277.44,53,54.4,55.5
2278.45,52.7,54,55.2
2279.46,53.6,54.6,55.6
2280.45,55.2,56.2,57.1
2281.45,56.7,58,59.1
2282.46,57.2,58.9,60.5
2283.46,54.6,56.8,58.9
2284.46,53.2,55.1,57.4
2285.46,54,55.6,57.6
2286.47,55.3,56.8,58.5
2287.46,54.1,55.8,57.7
2288.46,52.9,54.4,56.2
2289.46,52,53.2,54.8
2290.47,51.5,52.5,53.8
2291.47,51.3,52.2,53
2292.46,51.4,52.3,52.9
2293.48,52.3,53.2,53.7
2294.48,53.5,54.2,54.9
2295.48,54.4,55.5,56.3
2296.48,55.9,57.2,57.9
2297.48,54.1,55.6,56.6
2298.47,53.3,54.9,56.1
2299.48,53,54.6,55.9
2300.48,53.8,55.4,56.4
2301.49,55.9,57.2,58.5
2302.49,53.8,55.6,57
2303.48,53.6,55.1,56.6
2304.49,54.1,55.4,56.6
2305.48,54,55.3,56.6
2306.5,54.9,56.3,57.5
2307.49,56.1,57.7,59
2308.48,55.8,57.8,59.4
2309.5,53.8,56,57.9
2310.49,52.6,54.5,56.4
2311.5,52,53.5,55.1
2312.49,51.5,52.8,54.3
2313.51,51.3,52.5,53.8
2314.5,51.2,52.2,53.3
2315.51,51.2,52,52.9
2316.49,51.2,51.9,52.7
2317.51,51.2,52,52.6
2318.51,51.4,52.1,52.6
2319.52,51.8,52.4,52.8
2320.51,52,52.6,53
2321.52,52.3,53,53.3
2322.51,52.9,53.6,54
2323.51,53.3,54.1,54.6
2324.53,53.4,54.4,55
2325.53,53.1,54.2,54.9
2326.52,52.2,53.4,54.4
2327.53,51.6,52.6,53.7
2328.52,51.4,52.3,53.3
2329.52,51.9,52.7,53.5
2330.54,52,52.9,53.6
2331.53,51.5,52.4,53.3
2332.54,50.9,51.8,52.6
2333.52,50.6,51.4,52.2
2334.53,50.6,51.3,52
2335.53,50.5,51.2,51.8
2336.53,50.5,51.2,51.7
2337.55,50.3,50.9,51.4
2338.53,50.1,50.7,51.3
2339.54,50,50.6,50.9
2340.55,49.9,50.6,50.9
2341.54,49.9,50.4,50.8
2342.54,50.2,50.7,50.9
2343.55,50.5,51,51.3
2344.54,50.7,51.3,51.6
2345.55,51.3,52,52.3
2346.54,51.7,52.5,52.7
2347.56,51.4,52.3,52.8
2348.55,50.9,51.7,52.4
2349.55,50.5,51.3,51.9
2350.57,50.3,51,51.6
2351.57,50,50.7,51.3
2352.57,49.5,50.2,50.8
2353.56,49.2,49.8,50.4
2354.57,49.1,49.7,50.2
2355.56,49.3,49.8,50.1
2356.57,49.4,50,50.3
2357.56,49.6,50.1,50.4
2358.57,49.6,50.3,50.5
2359.57,49.7,50.3,50.5
2360.58,49.8,50.3,50.6
2361.58,49.8,50.4,50.6
2362.58,49.9,50.5,50.7
2363.57,49.9,50.6,50.8
2364.59,49.9,50.6,50.8
2365.58,49.8,50.5,50.8
2366.59,49.6,50.3,50.6
2367.57,49.5,50.1,50.6
2368.59,49.4,49.9,50.4
2369.58,49.3,49.9,50.2
2370.59,49.3,49.8,50.1
2371.59,49.2,49.6,50
2372.59,49,49.4,49.7
2373.59,48.7,49.3,49.6
2374.59,48.8,49.4,49.6
2375.6,49,49.6,49.9
2376.59,49.1,49.8,50.1
2377.6,49.2,49.9,50.2
2378.59,49.3,50,50.5
2379.6,49.4,50.2,50.6
2380.59,49.5,50.2,50.6
2381.61,49.2,49.8,50.3
2382.59,49,49.6,49.9
2383.61,49,49.5,49.7
2384.6,49,49.4,49.6
2385.61,49,49.4,49.6
2386.62,49.2,49.8,49.9
2387.63,49.2,49.8,50
2388.62,48.9,49.5,49.9
2389.62,48.5,49,49.6
2390.63,48.3,48.8,49.3
2391.61,48.1,48.6,49
2392.63,48,48.4,48.9
2393.62,48.3,48.6,48.8
2394.63,48.2,48.7,49
2395.64,48.2,48.7,48.9
2396.63,48.2,48.7,49
2397.64,48.1,48.7,49
2398.62,48.1,48.6,49
2399.63,48,48.6,48.9
2400.64,47.9,48.3,48.6
2401.64,47.8,48.2,48.4
2402.63,47.7,48,48.3
2403.64,47.6,48,48.1
2404.64,47.4,47.8,48
2405.64,47.2,47.6,47.8
2406.63,47.1,47.4,47.6
2407.64,47,47.3,47.5
2408.65,47,47.3,47.4
2409.65,47,47.3,47.3
2410.66,47,47.2,47.3
2411.66,47,47.2,47.3
2412.65,47,47.3,47.3
2413.64,47,47.3,47.3
2414.64,47,47.3,47.3
2415.66,47,47.3,47.3
2416.65,47.1,47.3,47.3
2417.66,47,47.3,47.3
2418.67,47,47.3,47.3
2419.66,47,47.3,47.3
2420.67,47,47.2,47.2
2421.67,46.9,47.2,47.1
2422.66,46.8,47.1,47.1
2423.67,46.7,47,47
2424.66,46.6,46.9,47
2425.67,46.5,46.8,46.9
2426.66,46.4,46.7,46.7
2427.68,46.3,46.6,46.7
2428.66,46.3,46.5,46.7
2429.68,46.2,46.5,46.6
2430.69,46.2,46.5,46.5
2431.68,46.2,46.5,46.5
2432.67,46.2,46.4,46.4
2433.68,46.2,46.4,46.4
2434.69,46.1,46.4,46.4
2435.7,46.1,46.4,46.4
2436.69,46.1,46.4,46.4
2437.69,46.1,46.4,46.4
2438.7,46.1,46.4,46.3
2439.69,46.1,46.3,46.3
2440.68,46.1,46.3,46.3
2441.69,46,46.3,46.3
2442.7,46,46.2,46.3
2443.71,45.9,46.2,46.2
2444.7,45.9,46.2,46.2
2445.7,45.9,46.1,46.2
2446.71,45.9,46.1,46.1
2447.7,45.8,46.1,46.1
2448.71,45.8,46.1,46.1
2449.7,45.8,46.1,46.1
2450.71,45.8,46,46.1
2451.7,45.7,45.9,46
2452.72,45.6,45.9,45.9
2453.71,45.6,45.8,45.9
2454.72,45.5,45.8,45.8
2455.73,45.5,45.8,45.8
2456.72,45.5,45.8,45.8
2457.71,45.5,45.8,45.8
2458.72,45.5,45.8,45.8
2459.73,45.5,45.8,45.8
2460.72,45.5,45.8,45.8
2461.74,45.5,45.8,45.8
2462.73,45.5,45.8,45.8
2463.74,45.5,45.8,45.8
2464.73,45.5,45.8,45.8
2465.72,45.5,45.7,45.7
2466.73,45.4,45.7,45.7
2467.74,45.3,45.6,45.6
2468.73,45.2,45.5,45.5
2469.74,45.2,45.5,45.5
2470.73,45.1,45.4,45.5
2471.75,45,45.3,45.4
2472.74,44.9,45.2,45.3
2473.75,44.9,45.2,45.3
2474.74,44.9,45.2,45.2
2475.75,44.9,45.2,45.2
2476.74,44.9,45.2,45.2
2477.75,45,45.2,45.2
2478.76,45,45.2,45.2
2479.75,45,45.2,45.2
2480.77,45,45.2,45.2
2481.76,45,45.2,45.2
2482.77,44.9,45.2,45.2
2483.76,44.9,45.2,45.2
2484.77,44.9,45.2,45.2
2485.76,44.9,45.2,45.2
2486.77,44.7,45,45.1
2487.77,44.6,44.9,45
2488.76,44.6,44.9,45
2489.77,44.6,44.8,44.9
2490.78,44.5,44.8,44.8
2491.77,44.5,44.8,44.8
2492.78,44.5,44.7,44.8
2493.76,44.5,44.7,44.8
2494.78,44.5,44.7,44.8
2495.77,44.5,44.8,44.8
2496.79,44.6,44.8,44.8
2497.78,44.5,44.7,44.8
2498.79,44.5,44.8,44.8
2499.78,44.5,44.7,44.8
2500.8,44.4,44.7,44.7
2501.78,44.3,44.6,44.6
2502.8,44.3,44.6,44.6
2503.78,44.2,44.5,44.6
2504.79,44.2,44.5,44.5
2505.8,44.1,44.4,44.5
2506.79,44,44.3,44.4
2507.81,44,44.3,44.3
2508.8,44,44.3,44.3
2509.81,44,44.2,44.3
2510.8,43.9,44.2,44.3
2511.81,44,44.2,44.2
2512.82,44,44.3,44.3
2513.81,44,44.3,44.3
2514.8,44,44.2,44.2
2515.81,44,44.3,44.3
2516.81,44,44.2,44.2
2517.82,44,44.2,44.3
2518.82,44,44.2,44.2
2519.81,43.9,44.2,44.3
2520.83,43.9,44.2,44.2
2521.82,43.8,44.1,44.2
2522.83,43.7,44,44.1
2523.82,43.7,44,44
2524.83,43.6,43.9,44
2525.82,43.6,43.8,44
2526.83,43.5,43.7,43.8
2527.83,43.4,43.7,43.8
2528.83,43.4,43.7,43.7
2529.84,43.4,43.7,43.7
2530.83,43.4,43.6,43.7
2531.83,43.4,43.7,43.7
2532.83,43.4,43.6,43.7
2533.85,43.4,43.7,43.7
2534.83,43.4,43.6,43.7
2535.85,43.4,43.6,43.6
2536.84,43.4,43.7,43.7
2537.85,43.4,43.6,43.6
2538.84,43.3,43.6,43.7
2539.86,43.3,43.6,43.6
2540.84,43.3,43.5,43.6
2541.86,43.2,43.5,43.5
2542.84,43.1,43.4,43.5
2543.85,43.1,43.4,43.4
2544.82,43,43.3,43.4
2545.86,42.9,43.3,43.3
2546.85,42.9,43.2,43.3
2547.86,42.8,43.1,43.2
2548.86,42.8,43.1,43.2
2549.85,42.8,43.1,43.2
2550.84,42.8,43.1,43.1
2551.87,42.8,43.1,43.1
2552.86,42.8,43.1,43.1
2553.86,42.8,43.1,43.1
2554.88,42.8,43.1,43.1
2555.88,42.8,43.1,43.1
2556.87,42.8,43.1,43.1
2557.88,42.8,43.1,43.1
2558.87,42.8,43.1,43.1
2559.88,42.7,43,43.1
2560.89,42.7,43,43
2561.88,42.6,42.9,43
2562.89,42.5,42.8,42.9
2563.89,42.5,42.8,42.9
2564.89,42.5,42.8,42.8
2565.88,42.5,42.8,42.8
2566.89,42.4,42.7,42.8
2567.9,42.4,42.7,42.8
2568.89,42.4,42.7,42.7
2569.9,42.4,42.7,42.7
2570.89,42.4,42.7,42.7
2571.89,42.4,42.7,42.7
2572.91,42.3,42.6,42.7
2573.89,42.3,42.6,42.6
2574.9,42.3,42.6,42.6
2575.91,42.3,42.6,42.6
2576.9,42.3,42.6,42.6
2577.91,42.3,42.6,42.6
2578.91,42.3,42.6,42.6
2579.9,42.2,42.5,42.6
2580.91,42.2,42.5,42.5
2581.92,42.2,42.5,42.5
2582.92,42.2,42.5,42.5
2583.91,42.2,42.4,42.5
2584.92,42.1,42.4,42.4
2585.93,42.1,42.4,42.4
2586.91,42.1,42.4,42.4
2587.92,42.1,42.4,42.4
2588.93,42.1,42.3,42.4
2589.92,42.1,42.4,42.3
2590.93,42.1,42.4,42.4
2591.93,42.1,42.4,42.3
2592.92,42.1,42.4,42.3
2593.93,42,42.3,42.3
2594.94,42,42.3,42.3
2595.94,42,42.2,42.3
2596.93,41.9,42.2,42.2
2597.94,41.9,42.2,42.2
2598.93,41.9,42.2,42.2
2599.93,41.9,42.2,42.2
2600.92,41.9,42.1,42.2
2601.93,41.9,42.2,42.2
2602.95,41.9,42.1,42.2
2603.95,41.9,42.2,42.2
2604.94,41.9,42.2,42.2
2605.95,41.9,42.2,42.2
2606.95,41.9,42.1,42.2
2607.95,41.9,42.1,42.2
2608.96,41.8,42.1,42.1
2609.95,41.8,42,42.1
2610.96,41.7,42,42.1
2611.95,41.6,42,42
2612.96,41.6,41.9,41.9
2613.97,41.6,41.9,41.9
2614.95,41.6,41.9,41.9
2615.96,41.5,41.8,41.9
2616.97,41.5,41.8,41.9
2617.96,41.5,41.8,41.9
2618.96,41.5,41.8,41.8
