Time (s),Current
3.37,0.1
3.55,0.1
3.62,0.4
3.66,0.1
3.84,0.0
4.01,-0.2
4.11,0.1
4.35,0.0
4.48,0.1
4.63,0.1
4.72,0.1
4.82,0.4
5.0,0.4
5.11,0.0
5.23,0.1
5.34,0.0
5.59,0.1
5.72,0.1
5.86,0.0
6.01,0.0
6.13,0.1
6.33,0.1
6.48,0.0
6.62,0.6
6.74,0.0
6.83,0.1
6.97,0.1
7.11,0.1
7.28,0.4
7.41,0.4
7.49,0.1
7.61,0.1
7.7,0.4
7.87,0.1
8.03,0.0
8.15,0.1
8.2,0.1
8.32,0.1
8.5,0.1
8.61,0.0
8.72,0.1
8.82,0.0
8.99,0.4
9.12,0.1
9.24,0.1
9.46,0.1
9.6,0.1
9.7,0.1
9.84,0.0
9.98,-0.2
10.13,0.1
10.24,0.0
10.38,0.0
10.55,0.4
10.65,0.1
10.75,0.0
10.9,0.1
11.05,0.0
11.15,0.0
11.26,0.0
11.39,0.1
11.53,0.1
11.65,0.1
11.8,0.0
11.94,0.0
12.03,0.1
12.13,0.1
12.29,0.1
12.5,-0.2
12.61,0.1
12.66,0.1
12.74,0.1
12.9,-0.2
13.03,0.0
13.13,0.1
13.24,0.0
13.36,0.1
13.46,0.4
13.64,0.1
13.75,0.1
13.98,0.1
14.12,0.1
14.23,0.0
14.44,0.1
14.55,0.4
14.61,0.0
14.74,-0.2
14.86,0.1
15.05,0.1
15.15,0.1
15.4,0.1
15.52,0.1
15.62,0.0
15.82,0.0
16.05,0.4
16.12,0.1
16.28,0.1
16.45,0.1
16.55,0.0
16.73,0.1
16.87,0.1
17.02,-0.2
17.15,0.1
17.3,0.1
17.42,0.1
17.51,0.0
17.66,0.1
17.77,0.0
17.92,0.0
18.02,0.1
18.11,0.0
18.29,-0.2
18.41,0.1
18.5,0.1
18.64,0.1
18.76,0.0
18.93,0.0
19.02,0.0
19.1,0.0
19.26,0.1
19.43,-0.2
19.52,0.1
19.63,0.4
19.76,0.0
19.87,0.0
20.12,0.0
20.41,0.0
20.52,0.1
20.65,0.0
20.79,0.1
20.92,0.0
21.05,0.1
21.13,0.0
21.23,0.1
21.37,0.0
21.5,0.0
21.66,0.0
21.77,0.0
21.88,0.0
21.97,0.1
22.1,0.1
22.29,0.1
22.39,0.0
22.46,0.1
22.56,0.0
22.7,0.4
22.81,0.1
23.01,0.1
23.11,0.4
23.22,0.4
23.34,0.1
23.47,0.1
23.6,0.0
23.72,0.0
23.87,0.0
23.96,-0.2
24.09,0.4
24.21,0.1
24.51,0.1
24.61,-0.2
24.75,0.0
24.85,0.0
24.96,0.1
25.11,0.0
25.22,0.0
25.33,0.1
25.46,0.0
25.56,0.0
25.72,0.0
25.83,0.4
25.93,0.0
26.06,0.4
26.24,0.1
26.37,0.0
26.43,0.0
26.57,0.1
26.7,0.1
26.82,0.1
26.92,0.0
27.03,0.1
27.14,0.0
27.31,0.1
27.53,0.0
27.66,0.1
27.77,0.6
27.91,0.1
28.04,0.1
28.17,0.4
28.29,0.1
28.37,0.1
28.48,0.1
28.67,0.4
28.75,0.1
28.94,0.4
29.15,0.4
29.28,0.1
29.41,0.0
29.55,0.1
29.65,0.1
29.79,0.1
29.88,0.1
30.03,0.1
30.19,0.1
30.3,0.0
30.39,0.0
30.48,0.1
30.64,0.1
30.79,0.4
30.92,0.6
31.01,0.0
31.11,0.4
31.28,0.1
31.47,0.1
31.56,0.4
31.65,0.1
31.74,0.1
31.9,0.0
32.06,0.1
32.15,0.4
32.22,0.0
32.36,0.1
32.47,0.1
32.56,0.0
32.73,0.1
32.87,0.1
33.0,0.1
33.13,0.1
33.2,0.4
33.32,0.0
33.41,0.4
33.53,0.1
33.64,0.1
33.78,0.4
33.87,0.4
33.97,0.0
34.09,0.0
34.23,0.1
34.36,0.0
34.48,0.1
34.61,0.1
34.7,0.1
34.84,0.1
34.95,0.1
35.1,0.1
35.21,0.1
35.37,0.1
35.47,0.1
35.56,0.1
35.66,0.1
35.82,0.4
35.95,0.4
36.19,0.4
36.31,0.1
36.41,0.1
36.57,0.1
36.72,0.0
36.79,0.1
36.96,0.1
37.09,0.4
37.19,0.1
37.29,0.1
37.51,-0.2
37.61,0.0
37.75,0.0
37.89,0.1
38.04,0.1
38.16,0.1
38.28,0.1
38.39,0.4
38.52,0.1
38.64,0.1
38.74,0.4
38.86,0.0
38.99,0.1
39.08,0.4
39.21,0.1
39.35,0.4
39.49,0.1
39.6,0.1
39.75,0.0
39.85,0.0
40.02,0.1
40.12,0.4
40.19,0.6
40.35,0.1
40.65,0.4
40.76,0.6
40.89,0.4
40.97,0.4
41.16,0.6
41.31,0.6
41.41,0.4
41.51,0.1
41.62,0.0
41.75,0.1
41.91,0.0
42.02,0.1
42.1,0.4
42.24,0.1
42.34,0.4
42.51,0.4
42.64,0.0
42.75,-0.2
42.86,0.4
43.0,0.1
43.1,0.4
43.27,0.1
43.4,0.4
43.5,0.1
43.61,0.4
43.72,0.1
43.86,0.4
44.0,0.1
44.13,0.4
44.23,0.4
44.34,0.4
44.52,0.1
44.69,0.1
44.9,0.1
44.99,0.4
45.12,0.4
45.23,0.4
45.39,0.1
45.48,0.4
45.62,0.4
45.74,0.4
45.9,0.0
45.98,0.0
46.22,0.1
46.32,0.0
46.49,0.4
46.59,0.4
46.68,0.6
46.84,0.4
46.99,0.0
47.09,0.4
47.18,0.1
47.32,0.4
47.44,0.4
47.61,0.4
47.71,0.1
47.82,0.4
47.96,0.1
48.09,0.4
48.2,0.0
48.38,0.4
48.51,0.6
48.68,1.4
48.77,0.9
48.88,0.9
49.03,0.6
49.17,1.4
49.32,1.4
49.41,1.9
49.52,1.6
49.63,4.1
49.78,7.4
49.89,15.1
50.09,11.4
50.23,12.9
50.37,16.1
50.52,19.1
50.74,23.1
50.84,25.4
50.96,26.1
51.15,27.4
51.28,30.4
51.38,29.9
51.5,30.9
51.66,32.6
51.78,32.4
51.96,35.4
52.06,35.9
52.12,33.6
52.29,32.4
52.45,35.6
52.58,35.9
52.71,38.9
52.95,34.4
53.05,35.4
53.21,32.6
53.36,31.9
53.45,33.9
53.57,36.6
53.7,35.4
53.84,35.9
53.98,38.4
54.07,30.9
54.25,36.9
54.35,34.4
54.5,19.1
54.6,-6.2
54.75,1.6
54.91,-1.5
55.0,0.9
55.16,-1.0
55.27,-1.2
55.35,0.6
55.54,-1.5
55.66,0.6
55.75,0.6
55.86,-0.5
55.96,-0.5
56.08,0.9
56.23,-1.0
56.32,-1.2
56.47,0.6
56.63,-1.2
56.74,0.9
56.91,-1.2
57.0,0.6
57.14,0.0
57.28,0.1
57.4,0.0
57.5,0.6
57.66,0.0
57.84,0.1
57.94,-0.2
58.03,0.4
58.15,0.6
58.28,-0.2
58.44,1.1
58.56,2.6
58.64,0.4
58.8,2.9
58.92,4.6
59.12,8.9
59.23,10.1
59.33,10.1
59.42,2.9
59.57,3.6
59.69,8.4
59.83,17.1
59.93,16.4
60.06,16.1
60.18,8.4
60.29,9.9
60.41,11.6
60.55,11.4
60.71,15.1
60.84,14.9
60.94,14.1
61.06,13.1
61.2,13.1
61.35,11.9
61.45,11.9
61.57,8.1
61.73,10.9
61.84,14.4
61.95,11.1
62.08,13.1
62.2,18.1
62.4,15.1
62.52,14.9
62.63,-7.5
62.74,-2.2
62.85,0.6
62.99,1.4
63.1,9.9
63.21,7.6
63.34,7.6
63.46,12.1
63.62,10.9
63.73,9.6
63.85,11.9
63.93,1.1
64.05,0.6
64.17,1.9
64.32,0.0
64.57,10.9
64.74,3.4
64.86,1.4
64.99,5.1
65.11,19.1
65.27,19.1
65.37,11.9
65.47,15.1
65.63,14.1
65.78,14.1
65.9,16.6
66.13,12.1
66.24,-0.2
66.49,13.6
66.59,12.9
66.72,15.4
66.83,22.1
66.96,21.9
67.1,21.1
67.2,18.9
67.3,11.9
67.43,12.9
67.6,16.9
67.75,23.1
67.84,24.4
67.95,21.1
68.1,27.9
68.24,25.4
68.34,25.4
68.49,24.4
68.66,33.6
68.79,53.4
68.93,70.1
69.02,59.9
69.17,50.9
69.26,58.6
69.39,57.4
69.49,56.6
69.62,54.6
69.71,64.4
69.95,59.1
70.13,46.1
70.24,-4.7
70.31,-6.0
70.43,1.6
70.71,-2.0
70.77,-0.7
70.9,-0.7
71.03,-1.2
71.13,-0.7
71.25,-0.2
71.37,-1.5
71.54,1.1
71.64,-0.2
71.85,5.1
72.01,23.4
72.2,13.1
72.32,2.9
72.42,11.6
72.57,22.4
72.69,31.1
72.84,25.1
72.95,21.4
73.08,27.9
73.21,3.1
73.31,8.4
73.4,13.9
73.59,30.6
73.7,29.9
73.91,35.9
74.08,33.6
74.17,34.1
74.29,37.1
74.46,36.4
74.55,38.4
75.6,34.9
76.05,42.9
76.84,13.6
77.05,-4.7
77.09,-3.0
77.19,5.9
77.28,20.4
77.37,23.4
77.55,19.6
77.65,8.9
77.76,4.6
77.88,10.4
78.0,5.1
78.14,-8.2
78.29,-3.7
78.42,-2.5
78.67,13.1
78.78,7.1
78.93,10.1
79.05,11.4
79.2,2.4
79.31,-3.5
79.59,-1.2
79.85,0.6
79.96,-2.0
80.07,-2.0
80.21,-1.7
80.34,-0.5
80.5,0.6
80.68,1.6
80.78,-1.5
80.92,-1.2
81.03,0.0
81.17,1.1
81.24,-0.7
81.39,-0.2
81.51,0.4
81.66,0.4
81.75,0.4
81.87,-0.2
82.02,0.0
82.12,2.4
82.24,14.4
82.38,32.6
82.52,2.9
82.65,-4.5
82.72,1.6
82.86,0.9
82.99,22.4
83.16,30.6
83.26,23.6
83.36,18.1
83.52,21.1
83.62,23.4
83.72,22.9
83.9,31.4
84.01,30.9
84.1,31.6
84.22,0.0
84.34,-3.5
84.51,6.1
84.58,2.4
84.7,8.9
84.83,18.1
84.94,31.4
85.08,2.9
85.22,25.4
85.33,26.4
85.46,38.9
85.69,37.9
85.83,40.6
85.94,48.4
86.09,64.9
86.18,74.4
86.31,54.9
86.42,50.4
86.58,56.6
86.68,56.6
86.8,66.6
86.93,65.9
87.07,66.6
87.19,69.1
87.34,73.6
87.47,77.4
87.58,82.4
87.68,75.1
87.8,75.6
87.95,70.9
88.07,79.4
88.16,74.4
88.34,64.4
88.44,64.1
88.55,79.1
88.62,80.1
88.79,69.9
88.91,6.6
89.05,-14.5
89.15,-0.7
89.23,-2.2
89.4,-2.2
89.59,-2.5
89.68,-2.5
89.78,-3.0
89.91,-2.0
90.06,2.4
90.2,-1.5
90.29,-1.5
90.42,0.6
90.54,-0.2
90.69,-0.2
90.87,-0.2
90.97,0.6
91.07,-0.2
91.2,-0.5
91.32,0.6
91.46,1.4
91.58,-1.7
91.74,-1.5
91.84,1.9
91.97,0.4
92.1,21.1
92.24,23.1
92.37,5.1
92.49,28.6
92.57,44.4
92.71,20.9
92.87,19.6
93.02,34.9
93.11,33.9
93.24,27.9
93.38,31.9
93.55,23.6
93.65,38.1
93.81,29.9
93.91,35.4
94.03,39.4
94.19,28.9
94.29,28.4
94.46,38.9
94.58,28.1
94.73,31.4
94.87,36.9
94.97,46.1
95.15,53.1
95.25,56.6
95.36,76.1
95.48,84.1
95.74,88.6
95.86,104.9
95.99,90.6
96.09,94.4
96.27,131.4
96.36,115.9
96.52,107.6
96.6,167.4
96.72,153.1
96.83,149.9
96.95,115.1
97.07,77.1
97.2,11.1
97.34,14.4
97.45,79.1
97.53,94.9
97.66,66.1
97.75,49.1
97.85,63.9
98.0,30.9
98.15,8.9
98.22,1.4
98.37,-1.0
98.55,-4.5
98.69,-5.5
98.85,-2.5
98.9,-0.7
99.06,3.9
99.19,2.1
99.29,0.6
99.42,1.6
99.51,-1.7
99.62,-3.5
99.78,-0.2
99.91,0.6
100.03,1.6
100.15,-0.5
100.24,-1.2
100.39,-0.7
100.65,2.6
100.77,-2.0
100.88,1.6
101.03,1.4
101.16,-0.2
101.3,0.1
101.4,0.9
101.55,9.4
101.65,1.6
101.75,0.4
101.92,12.6
102.02,-1.2
102.16,18.6
102.27,6.6
102.39,4.6
102.52,16.9
102.68,18.1
102.8,15.1
102.92,0.4
103.07,-1.2
103.2,1.9
103.32,-1.2
103.45,0.9
103.56,4.9
103.69,25.9
103.82,32.4
103.96,23.1
104.11,21.9
104.23,20.6
104.33,15.9
104.41,13.6
104.56,8.4
104.68,8.9
104.84,5.9
104.92,13.1
105.03,19.4
105.27,35.9
105.43,28.6
105.55,3.6
105.64,-2.5
105.78,2.6
105.88,2.6
105.99,1.4
106.15,0.4
106.25,0.9
106.33,1.6
106.74,4.6
106.87,16.4
106.96,3.9
107.14,15.4
107.27,17.9
107.37,19.6
107.54,20.9
107.65,17.6
107.82,19.1
107.91,3.1
108.04,7.1
108.13,2.6
108.3,4.1
108.39,8.1
108.54,8.9
108.68,18.6
108.8,15.6
108.96,14.1
109.06,14.6
109.16,26.4
109.29,20.6
109.4,12.4
109.56,21.4
109.67,24.1
109.8,25.4
109.89,22.4
110.02,23.4
110.17,32.1
110.33,41.4
110.46,38.9
110.61,39.6
110.7,36.9
110.83,45.1
110.98,72.4
111.13,68.9
111.27,70.9
111.35,68.9
111.49,66.6
111.58,78.4
111.7,68.9
111.83,72.9
111.95,59.9
112.08,69.4
112.17,51.1
112.25,-33.7
112.39,-4.5
112.53,3.1
112.63,-0.5
112.76,-1.5
112.87,-3.5
113.02,-2.0
113.3,-2.5
113.45,1.6
113.56,-0.2
113.67,0.6
113.8,4.6
113.97,-3.7
114.06,-0.7
114.19,0.0
114.3,-1.5
114.58,17.9
114.73,9.1
114.84,7.9
114.94,9.9
115.08,23.1
115.22,31.1
115.32,24.4
115.48,27.9
115.62,32.4
115.84,29.6
115.95,28.4
116.08,34.9
116.19,37.1
116.33,39.4
116.46,47.6
116.56,54.9
116.66,53.4
116.81,61.9
116.95,61.1
117.08,52.4
117.18,47.9
117.31,31.9
117.48,-19.0
117.6,0.6
117.8,24.4
117.93,14.1
118.08,13.1
118.24,18.9
118.37,24.9
118.69,3.1
118.85,0.6
118.97,-0.2
119.13,1.1
119.24,1.1
119.36,-2.0
119.47,0.1
119.57,-0.2
119.74,-1.2
119.88,0.4
119.95,15.1
120.08,20.6
120.15,11.9
120.3,11.9
120.43,19.1
120.54,21.9
120.6,15.1
120.75,2.9
120.87,-4.0
120.97,-2.2
121.09,1.6
121.23,-1.5
121.36,-2.0
121.46,2.6
121.6,-1.5
121.74,-2.5
121.88,0.0
121.99,-0.5
122.08,0.0
122.34,0.6
122.45,1.1
122.59,1.4
122.84,0.4
122.94,0.4
123.08,-0.2
123.2,4.1
123.36,1.6
123.5,-1.5
123.58,1.9
123.69,-0.2
123.84,11.9
123.99,17.1
124.12,19.1
124.28,16.6
124.37,-4.0
124.46,3.6
124.56,16.1
124.69,19.9
124.86,29.1
124.95,14.6
125.05,-0.5
125.19,0.0
125.37,2.6
125.5,1.6
125.69,15.1
125.82,14.4
125.94,17.9
126.05,19.1
126.22,20.1
126.35,24.4
126.44,26.4
126.6,34.9
126.74,33.9
126.87,33.6
126.97,38.6
127.09,47.6
127.23,59.1
127.36,69.1
127.5,82.6
127.59,62.9
127.87,76.1
127.96,75.1
128.06,67.4
128.24,74.1
128.38,74.1
128.52,69.1
128.61,71.1
128.74,81.6
128.86,83.1
128.97,95.4
129.07,84.9
129.22,94.6
129.31,101.1
129.47,114.6
129.58,91.9
129.74,100.4
129.86,103.1
130.01,108.4
130.11,21.9
130.37,-3.2
130.48,0.0
130.62,0.9
130.76,-2.5
130.89,-0.2
130.97,1.6
131.17,0.9
131.27,-3.2
131.48,2.6
131.58,-3.5
131.74,0.1
131.85,-0.5
131.96,0.6
132.06,1.9
132.21,-2.5
132.3,-0.7
132.43,-1.2
132.55,-2.0
132.68,0.9
132.78,-1.2
132.9,0.0
132.99,0.6
133.17,10.9
133.31,37.1
133.43,13.1
133.52,36.6
133.68,36.9
133.78,45.4
133.97,33.1
134.06,36.9
134.21,26.4
134.29,25.6
134.44,50.4
134.62,38.9
134.73,35.4
134.84,37.9
134.94,45.1
135.05,52.4
135.24,55.1
135.34,40.9
135.42,41.6
135.52,27.9
135.67,31.6
135.78,43.1
135.88,51.4
135.98,66.6
136.12,78.9
136.26,80.6
136.37,102.4
136.55,125.6
136.66,99.6
136.88,106.9
137.02,123.9
137.17,117.6
137.26,126.4
137.39,157.9
137.49,126.4
137.65,122.9
137.8,58.6
137.93,33.6
138.02,64.6
138.19,26.1
138.31,30.6
138.43,38.9
138.56,29.6
138.69,28.1
138.79,41.6
138.89,2.9
139.07,0.9
139.19,-2.0
139.27,4.4
139.39,1.9
139.49,-3.5
139.67,-2.5
139.81,-2.5
139.9,-2.5
140.05,-1.2
140.15,-2.7
140.31,0.6
140.46,-0.2
140.58,-2.2
140.69,2.1
140.76,3.4
140.89,-1.2
141.01,1.6
141.18,1.1
141.3,0.6
141.42,-0.2
141.6,5.6
141.73,0.1
141.85,2.6
141.96,-0.2
142.11,-0.7
142.22,1.1
142.29,1.4
142.6,12.1
142.71,21.4
142.78,23.4
142.9,4.4
143.09,-2.7
143.2,29.9
143.41,13.1
143.58,6.6
143.71,-2.5
143.82,13.9
143.91,20.4
144.07,28.6
144.17,29.6
144.32,23.9
144.47,15.9
144.64,-6.5
144.85,30.9
145.01,28.4
145.11,27.1
145.24,25.9
145.35,27.6
145.5,4.6
145.73,-1.0
145.85,1.6
145.98,37.6
146.1,30.9
146.21,12.6
146.3,18.6
146.43,25.1
146.6,10.6
146.71,13.4
146.86,15.9
147.0,24.4
147.12,20.6
147.21,-0.2
147.33,3.6
147.47,4.6
147.62,22.1
147.72,26.4
147.83,15.1
147.94,17.1
148.1,13.4
148.24,11.4
148.41,12.4
148.5,4.4
148.62,-1.0
148.71,0.1
148.82,-1.0
148.97,1.1
149.1,3.6
149.19,20.4
149.32,31.6
149.44,28.6
149.62,26.6
149.73,27.9
149.81,26.6
149.9,33.1
150.08,34.1
150.19,29.4
150.3,25.4
150.48,23.6
150.61,39.6
150.73,45.9
150.83,47.1
150.98,51.4
151.12,56.6
151.22,61.1
151.32,67.9
151.43,67.6
151.58,81.6
151.79,82.4
151.92,85.4
152.08,87.4
152.21,79.4
152.34,79.9
152.47,78.6
152.62,45.9
152.7,34.6
152.87,1.9
152.98,-11.7
153.07,-3.2
153.2,-0.7
153.37,-2.2
153.5,-2.2
153.61,2.6
153.68,-2.0
153.8,0.9
153.99,-1.2
154.11,-1.5
154.19,0.1
154.33,-1.0
154.5,-1.5
154.64,-0.7
154.88,0.4
154.97,2.4
155.1,2.4
155.18,24.1
155.34,22.6
155.47,34.1
155.57,42.9
155.66,37.9
155.82,51.6
155.95,47.4
156.1,54.9
156.18,43.9
156.35,43.1
156.48,42.4
156.58,43.1
156.73,40.4
156.85,44.1
156.95,56.6
157.07,40.6
157.19,46.1
157.38,44.1
157.5,41.9
157.62,49.1
157.71,8.9
157.88,-4.0
158.0,-1.5
158.13,-2.5
158.22,-4.7
158.38,10.1
158.5,-5.0
158.65,18.6
158.88,-4.5
159.0,-5.0
159.09,3.6
159.22,0.6
159.35,2.4
159.51,1.6
159.6,-0.2
159.75,18.1
159.82,2.6
159.97,2.6
160.06,11.1
160.14,19.9
160.28,7.6
160.4,-2.2
160.57,-2.5
160.65,0.9
160.75,0.4
160.91,-3.5
161.03,0.1
161.16,-0.5
161.3,-1.7
161.46,0.0
161.52,0.0
161.62,0.4
161.81,-2.2
161.93,-1.0
162.03,-1.0
162.24,0.6
162.4,1.6
162.53,0.6
162.67,0.6
162.77,1.9
162.89,1.6
162.98,0.6
163.11,-0.7
163.31,1.4
163.42,0.4
163.49,0.6
163.59,0.6
163.77,0.0
163.88,1.1
164.03,0.0
164.12,1.1
164.26,2.4
164.38,19.1
164.49,9.6
164.64,18.4
164.74,7.6
164.89,13.9
165.0,19.1
165.11,8.9
165.25,24.1
165.39,14.1
165.52,12.9
165.62,12.1
165.77,11.4
165.91,7.6
166.03,15.1
166.15,27.1
166.28,32.1
166.4,29.6
166.53,35.9
166.66,46.4
166.83,44.6
166.92,44.4
167.16,57.4
167.28,58.4
167.39,57.1
167.47,64.9
167.59,60.9
167.76,70.6
167.86,72.6
167.95,76.1
168.07,71.1
168.19,79.4
168.37,88.9
168.49,96.9
168.59,90.6
168.75,102.1
168.9,98.9
169.04,106.9
169.16,97.1
169.28,110.1
169.43,106.6
169.52,104.1
169.67,115.6
169.82,99.9
169.9,-32.5
170.02,-9.7
170.13,-1.7
170.3,0.9
170.43,-6.5
170.63,-4.5
170.75,1.1
170.85,0.4
171.0,2.6
171.14,2.1
171.28,-3.0
171.45,2.1
171.64,-3.5
171.81,-1.5
171.88,-0.5
172.01,-1.0
172.12,-0.2
172.3,-2.5
172.44,-1.7
172.53,-2.2
172.65,-2.5
172.82,-1.5
172.93,-1.7
173.18,0.9
173.29,1.6
173.41,43.1
173.53,25.4
173.65,4.6
173.77,64.9
173.89,55.6
174.05,56.6
174.16,65.9
174.3,52.9
174.4,19.1
174.47,42.4
174.66,47.9
174.82,25.1
174.91,16.6
175.01,30.9
175.14,23.9
175.23,30.6
175.38,46.6
175.5,57.6
175.63,54.4
175.77,68.9
175.84,71.4
175.98,92.6
176.1,98.9
176.24,108.6
176.35,90.6
176.44,99.1
176.61,111.9
176.72,106.9
176.89,130.1
177.01,138.6
177.13,141.4
177.28,142.4
177.42,169.6
177.55,89.6
177.65,51.6
177.85,18.4
178.01,15.6
178.14,13.4
178.29,12.9
178.37,-9.2
178.51,-4.5
178.6,-3.0
178.87,-4.2
179.02,-4.5
179.14,-8.5
179.28,-2.7
179.41,-0.2
179.53,-1.5
179.66,0.0
179.79,-4.2
179.92,-2.0
180.06,1.4
180.18,0.6
180.29,-3.2
180.4,2.6
180.58,-2.0
180.76,-2.0
180.86,0.1
180.96,0.9
181.17,0.4
181.32,-1.5
181.47,1.4
181.68,-1.5
181.78,-0.2
181.91,-1.2
182.08,3.4
182.17,-2.2
182.29,-0.2
182.37,3.6
182.48,2.1
182.67,-0.5
182.77,2.6
182.85,1.9
182.99,7.1
183.07,13.9
183.19,7.9
183.36,9.1
183.47,12.6
183.71,-9.7
183.81,-0.7
184.01,10.6
184.11,19.9
184.21,16.4
184.26,5.6
184.41,1.9
184.52,6.4
184.67,18.1
184.81,15.9
184.92,3.4
185.02,17.1
185.14,15.1
185.28,17.9
185.44,25.4
185.56,37.9
185.76,21.9
185.9,-12.7
186.04,3.6
186.16,11.6
186.27,11.9
186.37,7.9
186.49,14.9
186.63,15.4
186.74,10.9
186.89,6.1
186.98,10.1
187.1,13.6
187.31,10.6
187.44,9.1
187.52,7.1
187.64,6.9
187.73,5.4
187.9,5.1
188.01,6.6
188.12,18.9
188.22,15.9
188.39,15.4
188.56,4.1
188.68,-2.5
188.78,5.4
188.92,8.6
189.07,11.9
189.2,14.9
189.36,25.1
189.45,28.6
189.54,31.6
189.73,31.9
189.88,30.6
190.0,42.6
190.1,52.4
190.19,50.1
190.33,52.9
190.53,54.4
190.65,50.9
190.77,59.4
190.86,59.1
190.98,58.4
191.08,55.6
191.27,71.4
191.38,80.4
191.46,60.1
191.56,68.1
191.68,47.1
191.87,51.1
191.98,56.6
192.1,57.6
192.21,46.6
192.39,13.1
192.55,-10.7
192.67,1.1
192.8,0.1
192.91,-0.7
193.18,-2.2
193.34,-1.2
193.47,0.0
193.56,-0.5
