TIme (s),Pack Voltage,Current (DC Amps),Power Consumption (W)
0.64,483.54,-3.3,-1595.682
1.23,483.55,0.0,0.0
1.82,483.55,0.0,0.0
2.42,483.56,-0.2,-96.712
3.02,483.55,0.0,0.0
3.61,483.55,-0.2,-96.71000000000001
4.2,483.55,0.0,0.0
4.8,483.55,0.2,96.71000000000001
5.4,483.55,0.0,0.0
5.99,483.55,0.0,0.0
6.58,483.55,0.0,0.0
7.19,483.55,0.2,96.71000000000001
7.78,483.55,0.2,96.71000000000001
8.36,483.55,0.4,193.42000000000002
8.97,483.55,0.2,96.71000000000001
9.57,483.55,0.0,0.0
10.16,483.55,0.0,0.0
10.75,483.55,-0.4,-193.42000000000002
11.35,483.55,0.2,96.71000000000001
11.95,483.55,0.2,96.71000000000001
12.53,483.55,0.0,0.0
13.14,483.55,0.0,0.0
13.71,483.55,-0.8,-386.84000000000003
14.33,483.55,0.0,0.0
14.92,483.55,0.0,0.0
15.52,483.55,0.2,96.71000000000001
16.12,483.55,0.2,96.71000000000001
16.71,483.55,0.2,96.71000000000001
17.31,483.55,0.0,0.0
17.89,483.55,0.2,96.71000000000001
18.49,483.55,0.7,338.485
19.07,483.55,0.0,0.0
20.28,483.55,0.0,0.0
20.88,483.51,0.2,96.702
21.47,483.53,0.0,0.0
22.66,483.54,0.0,0.0
23.25,483.54,0.0,0.0
23.85,483.55,0.2,96.71000000000001
24.44,483.54,0.2,96.70800000000001
25.05,483.55,-0.2,-96.71000000000001
25.63,483.55,-0.4,-193.42000000000002
26.24,483.55,0.0,0.0
27.43,483.55,-0.2,-96.71000000000001
28.02,483.55,-0.2,-96.71000000000001
28.62,483.55,0.0,0.0
29.21,483.55,0.0,0.0
29.8,483.55,-0.2,-96.71000000000001
30.4,483.55,0.2,96.71000000000001
30.99,483.55,0.0,0.0
31.58,483.55,0.2,96.71000000000001
32.18,483.55,0.2,96.71000000000001
32.78,483.55,0.2,96.71000000000001
33.37,483.51,0.2,96.702
33.97,483.52,0.4,193.40800000000002
34.56,483.54,0.0,0.0
35.15,483.54,0.0,0.0
35.75,483.54,0.2,96.70800000000001
36.35,483.54,-0.2,-96.70800000000001
36.95,483.54,-0.2,-96.70800000000001
37.53,483.54,0.0,0.0
38.14,483.54,0.2,96.70800000000001
38.74,483.53,0.6,290.118
39.33,483.48,0.0,0.0
39.92,483.47,-0.2,-96.69400000000002
40.52,483.47,0.0,0.0
41.12,483.45,0.2,96.69
41.71,483.46,-0.6,-290.07599999999996
42.3,483.46,0.0,0.0
42.9,483.44,0.0,0.0
43.5,483.45,0.0,0.0
44.09,483.3,0.0,0.0
44.68,483.29,0.2,96.65800000000002
45.29,483.38,0.0,0.0
45.88,483.41,-0.2,-96.68200000000002
46.47,483.42,0.2,96.68400000000001
47.07,483.45,0.2,96.69
47.66,483.44,0.2,96.688
48.26,483.3,0.2,96.66000000000001
48.85,483.28,0.2,96.656
49.44,483.22,0.0,0.0
50.05,483.21,0.0,0.0
50.63,482.93,-0.2,-96.58600000000001
51.23,482.88,0.2,96.57600000000001
51.81,482.83,0.4,193.132
52.43,482.7,-0.4,-193.08
53.02,482.72,0.0,0.0
53.62,482.74,0.2,96.548
54.21,482.82,0.6,289.692
54.81,482.82,0.0,0.0
55.4,482.86,0.0,0.0
56.0,482.7,0.0,0.0
56.58,482.68,0.0,0.0
57.18,482.57,0.2,96.51400000000001
57.78,482.53,0.0,0.0
58.38,482.51,0.0,0.0
58.95,482.46,0.0,0.0
59.56,482.36,0.4,192.94400000000002
60.16,482.31,0.2,96.462
60.76,482.37,0.0,0.0
61.35,482.36,0.7,337.652
61.95,482.31,0.4,192.924
62.55,482.21,-0.2,-96.44200000000001
63.13,482.17,0.0,0.0
63.73,482.09,0.0,0.0
64.33,481.98,0.0,0.0
64.92,482.04,0.0,0.0
65.52,482.02,0.2,96.404
66.12,482.1,0.0,0.0
66.71,482.4,0.2,96.48
67.31,482.58,0.0,0.0
67.91,483.23,0.2,96.64600000000002
68.49,482.55,-0.2,-96.51
69.09,482.7,-0.4,-193.08
69.69,482.68,0.0,0.0
70.28,483.19,0.4,193.276
70.87,483.1,0.0,0.0
71.47,483.19,0.2,96.638
72.07,482.58,0.2,96.516
72.66,482.44,0.0,0.0
73.26,482.41,0.0,0.0
73.86,482.4,0.4,192.96
75.04,482.5,0.4,193.0
75.64,482.52,0.0,0.0
76.24,482.63,0.0,0.0
76.83,482.26,0.0,0.0
77.43,482.5,0.0,0.0
78.02,482.48,0.4,192.99200000000002
78.61,482.5,0.0,0.0
79.21,482.49,0.2,96.498
79.81,483.19,0.2,96.638
80.39,483.1,0.0,0.0
81.0,483.14,0.6,289.88399999999996
81.59,483.15,0.0,0.0
82.19,483.17,0.2,96.63400000000001
82.79,483.17,-0.2,-96.63400000000001
83.38,483.18,-0.4,-193.27200000000002
83.97,482.61,-0.2,-96.522
84.57,481.74,0.0,0.0
85.17,481.32,0.0,0.0
85.76,480.59,0.2,96.118
86.36,480.63,0.0,0.0
86.96,481.01,0.0,0.0
87.54,480.87,0.6,288.522
88.14,480.71,0.2,96.142
88.74,480.94,0.2,96.188
89.33,480.98,0.2,96.19600000000001
89.93,480.82,0.2,96.164
90.53,480.82,0.0,0.0
91.13,481.31,-0.2,-96.262
91.72,479.64,0.2,95.928
92.32,480.86,0.0,0.0
92.92,481.36,0.2,96.272
93.52,480.48,0.2,96.096
94.12,480.2,0.4,192.08
94.74,479.85,0.2,95.97000000000001
95.33,477.15,0.2,95.43
95.92,482.43,0.4,192.972
96.53,480.61,0.2,96.12200000000001
97.13,479.96,0.4,191.984
97.73,479.55,0.6,287.73
98.33,479.28,-0.2,-95.856
98.92,479.34,0.0,0.0
99.53,479.53,0.0,0.0
100.13,479.55,0.0,0.0
100.71,480.36,0.0,0.0
101.3,480.35,0.2,96.07000000000001
101.9,479.9,0.2,95.98
102.5,479.47,0.2,95.894
103.11,479.44,0.2,95.888
103.69,478.0,0.0,0.0
104.29,477.95,0.2,95.59
104.89,480.06,0.0,0.0
105.49,478.8,0.0,0.0
106.09,478.92,0.0,0.0
106.69,479.29,-0.2,-95.858
107.28,478.13,0.0,0.0
107.89,479.79,0.2,95.95800000000001
108.47,479.43,0.0,0.0
109.08,477.53,-0.2,-95.506
109.69,477.64,0.2,95.528
110.31,479.71,0.4,191.88400000000001
110.9,476.95,0.2,95.39
111.49,479.41,0.2,95.882
112.69,475.77,0.4,190.308
113.28,478.48,0.2,95.69600000000001
113.88,476.64,0.0,0.0
114.48,478.91,0.2,95.78200000000001
115.08,479.98,0.0,0.0
116.26,478.46,0.7,334.92199999999997
116.86,476.59,0.2,95.318
117.46,475.53,0.0,0.0
118.05,481.44,0.4,192.57600000000002
118.65,479.36,0.4,191.74400000000003
119.24,477.65,0.2,95.53
119.84,476.69,0.0,0.0
120.44,476.11,0.0,0.0
121.03,476.53,0.4,190.612
121.62,477.86,0.0,0.0
122.22,474.5,-0.2,-94.9
122.81,475.67,0.2,95.13400000000001
123.41,475.24,-0.4,-190.096
124.0,469.7,0.0,0.0
124.59,480.47,0.2,96.09400000000001
125.19,472.22,0.2,94.44400000000002
125.79,470.61,0.0,0.0
126.39,474.81,0.2,94.962
126.98,472.93,0.2,94.58600000000001
127.58,473.04,0.0,0.0
128.18,472.03,0.0,0.0
128.78,473.62,0.4,189.448
129.37,473.71,0.0,0.0
129.96,466.81,0.2,93.36200000000001
130.57,477.89,0.2,95.578
131.17,475.06,0.4,190.024
131.76,480.07,0.0,0.0
132.36,480.61,0.0,0.0
132.94,480.82,0.0,0.0
133.54,480.97,0.0,0.0
134.14,481.06,0.0,0.0
134.74,481.17,0.0,0.0
135.34,481.19,0.0,0.0
135.94,481.27,0.0,0.0
136.52,481.34,0.2,96.268
137.12,481.4,0.0,0.0
137.72,481.47,0.2,96.29400000000001
138.91,481.57,0.2,96.31400000000001
139.5,481.62,0.2,96.32400000000001
140.09,481.66,-0.2,-96.33200000000001
140.7,481.69,0.0,0.0
141.29,481.7,0.2,96.34
141.88,481.72,0.2,96.34400000000001
142.47,481.75,0.2,96.35000000000001
143.08,481.78,0.0,0.0
143.67,481.81,0.2,96.36200000000001
144.26,481.83,0.2,96.366
144.85,481.87,0.0,0.0
145.45,481.89,0.2,96.378
146.06,481.9,0.2,96.38
146.65,481.94,0.2,96.388
147.24,481.93,0.0,0.0
147.85,481.98,0.7,337.38599999999997
148.44,481.97,0.2,96.394
149.03,482.0,0.0,0.0
149.62,482.0,0.0,0.0
150.22,482.02,0.4,192.808
150.8,482.03,0.6,289.21799999999996
151.42,482.05,0.0,0.0
152.01,481.87,-0.2,-96.37400000000001
152.61,481.98,0.2,96.39600000000002
153.21,482.08,0.0,0.0
153.8,482.1,0.4,192.84000000000003
154.39,482.11,0.0,0.0
154.99,482.12,0.2,96.424
155.59,482.13,0.2,96.426
156.18,482.14,0.0,0.0
156.76,482.14,0.4,192.856
157.37,482.16,0.0,0.0
157.97,482.16,0.2,96.43200000000002
158.56,482.15,0.4,192.86
159.15,482.18,0.2,96.436
159.76,482.16,0.2,96.43200000000002
160.34,482.18,0.2,96.436
160.94,482.18,0.4,192.872
161.53,482.19,0.4,192.876
162.13,482.21,0.2,96.44200000000001
162.72,482.2,-0.2,-96.44
163.32,482.2,0.0,0.0
164.51,482.22,0.0,0.0
165.11,482.22,0.2,96.44400000000002
165.7,482.24,0.0,0.0
166.3,482.24,0.4,192.89600000000002
166.9,482.25,0.2,96.45
167.48,482.24,0.2,96.44800000000001
168.09,482.25,0.2,96.45
168.68,482.26,0.0,0.0
169.28,481.91,0.0,0.0
169.87,482.21,0.2,96.44200000000001
170.46,482.26,0.0,0.0
171.66,482.26,0.0,0.0
172.25,482.27,0.4,192.90800000000002
172.85,482.28,-0.2,-96.456
173.44,482.28,0.4,192.912
174.03,482.28,0.4,192.912
174.62,482.28,0.2,96.456
175.23,482.28,0.2,96.456
175.83,482.29,0.0,0.0
176.43,482.3,0.2,96.46000000000001
177.02,482.28,0.0,0.0
177.61,482.29,0.2,96.45800000000001
178.2,482.3,0.2,96.46000000000001
178.8,482.3,0.2,96.46000000000001
179.4,482.3,0.4,192.92000000000002
179.99,482.3,0.4,192.92000000000002
180.58,482.31,0.7,337.61699999999996
181.18,482.32,0.4,192.928
181.77,482.31,0.0,0.0
182.97,482.32,0.0,0.0
183.54,482.31,0.4,192.924
184.16,482.31,0.4,192.924
184.76,482.32,0.2,96.464
185.34,482.32,0.0,0.0
185.95,482.32,0.4,192.928
186.54,482.32,0.4,192.928
187.14,482.31,0.2,96.462
187.73,482.33,0.0,0.0
188.33,482.32,0.2,96.464
188.92,482.32,0.4,192.928
189.52,482.33,0.0,0.0
190.11,482.33,0.4,192.93200000000002
190.7,482.33,0.0,0.0
191.9,482.33,0.2,96.46600000000001
192.5,482.34,0.2,96.468
193.09,482.33,0.0,0.0
193.69,482.32,-0.2,-96.464
194.28,482.34,0.4,192.936
194.88,482.34,0.0,0.0
195.47,482.11,0.0,0.0
196.07,482.17,0.2,96.43400000000001
196.67,482.2,0.2,96.44
197.27,482.15,0.4,192.86
197.87,482.13,0.0,0.0
198.47,482.03,0.2,96.406
199.06,482.05,-0.2,-96.41000000000001
199.66,481.95,0.2,96.39
200.26,481.96,0.2,96.392
200.85,482.03,0.0,0.0
201.46,481.81,0.0,0.0
202.05,481.44,0.0,0.0
202.66,481.11,0.0,0.0
203.25,480.69,0.6,288.414
203.84,480.37,0.0,0.0
204.44,480.2,0.2,96.04
205.05,479.99,0.0,0.0
205.64,479.58,0.2,95.916
206.22,478.49,0.0,0.0
206.83,477.99,0.2,95.59800000000001
207.43,477.8,0.2,95.56
208.03,477.31,0.0,0.0
208.63,476.84,0.4,190.736
209.22,477.72,0.0,0.0
209.84,477.84,0.0,0.0
210.42,476.76,-0.2,-95.352
211.03,476.46,0.0,0.0
211.62,476.63,0.0,0.0
212.23,474.92,0.4,189.96800000000002
213.41,476.1,-0.4,-190.44000000000003
214.02,475.79,0.2,95.15800000000002
214.61,476.45,0.4,190.58
215.2,475.52,0.2,95.104
215.82,475.87,0.0,0.0
216.4,476.17,0.2,95.23400000000001
217.6,475.07,0.4,190.02800000000002
218.2,472.32,0.2,94.464
218.8,476.8,0.7,333.76
219.39,476.58,0.4,190.632
220.0,474.56,-0.2,-94.912
220.59,474.05,0.7,331.835
221.19,472.91,0.4,189.16400000000002
221.79,475.87,-0.8,-380.696
222.39,478.63,0.4,191.452
222.98,474.11,0.2,94.822
223.59,473.68,0.2,94.736
224.19,472.57,0.0,0.0
224.79,474.12,0.4,189.64800000000002
225.39,474.82,0.4,189.928
225.98,474.54,-0.4,-189.81600000000003
226.58,474.56,0.2,94.912
227.19,472.87,0.2,94.57400000000001
227.79,471.53,-0.2,-94.306
228.39,478.02,0.2,95.604
228.97,480.57,0.0,0.0
229.58,479.87,0.2,95.974
230.16,480.04,0.0,0.0
230.76,480.21,0.2,96.042
231.36,480.33,0.0,0.0
231.96,480.43,0.4,192.17200000000003
232.56,480.52,0.0,0.0
233.14,480.61,0.4,192.24400000000003
233.75,480.68,0.4,192.27200000000002
234.33,480.72,0.2,96.144
234.94,480.75,0.0,0.0
235.53,480.82,0.4,192.328
236.12,480.87,0.4,192.348
236.72,480.92,0.0,0.0
237.31,480.73,0.4,192.29200000000003
237.92,480.37,0.0,0.0
238.52,479.98,0.2,95.99600000000001
239.12,479.63,0.4,191.852
239.72,479.35,0.7,335.545
240.33,479.11,0.2,95.822
240.91,478.88,0.0,0.0
241.51,478.39,0.4,191.356
242.11,478.03,0.4,191.212
242.7,480.39,0.2,96.078
243.3,479.99,0.0,0.0
243.9,480.15,0.2,96.03
244.48,480.48,0.0,0.0
245.08,480.43,0.0,0.0
245.68,480.95,0.2,96.19
246.27,481.04,0.0,0.0
246.87,481.09,0.7,336.763
247.45,481.12,0.2,96.224
248.06,481.14,0.4,192.45600000000002
248.66,481.13,0.6,288.678
249.25,481.17,0.2,96.23400000000001
250.45,481.21,0.4,192.484
251.05,481.25,0.4,192.5
251.64,481.26,0.2,96.25200000000001
252.24,481.29,-0.2,-96.25800000000001
252.84,480.93,0.0,0.0
253.44,480.73,0.4,192.29200000000003
254.03,480.56,0.4,192.22400000000002
254.62,480.32,0.2,96.06400000000001
255.22,480.14,0.4,192.056
255.82,480.18,0.0,0.0
256.41,480.62,0.6,288.372
257.01,480.57,0.2,96.114
257.61,480.56,0.2,96.11200000000001
258.2,480.49,0.2,96.09800000000001
258.8,480.49,0.4,192.19600000000003
259.38,480.48,0.0,0.0
259.99,480.48,0.4,192.192
260.59,480.49,-0.2,-96.09800000000001
261.17,480.59,0.4,192.236
261.77,480.97,0.2,96.19400000000002
262.37,480.93,0.0,0.0
262.97,480.95,0.6,288.57
263.55,480.98,0.2,96.19600000000001
264.16,480.97,0.4,192.38800000000003
264.75,481.31,0.2,96.262
265.35,480.91,0.2,96.18200000000002
265.94,480.8,0.4,192.32000000000002
266.52,480.7,0.0,0.0
267.13,480.54,0.4,192.216
267.73,480.46,0.4,192.184
268.33,480.32,0.2,96.06400000000001
268.92,480.26,0.2,96.052
269.51,480.21,0.0,0.0
270.12,480.12,0.2,96.024
270.7,480.05,0.0,0.0
271.29,479.93,0.6,287.95799999999997
271.9,480.08,0.2,96.016
272.5,480.18,0.2,96.036
273.08,480.14,0.2,96.028
273.69,480.12,0.0,0.0
274.28,480.07,0.6,288.042
274.87,480.16,0.0,0.0
275.47,480.15,0.0,0.0
276.05,480.14,0.6,288.084
276.65,480.04,-0.8,-384.03200000000004
277.25,480.01,0.4,192.00400000000002
277.85,480.0,0.2,96.0
278.44,480.0,0.0,0.0
279.06,479.34,0.4,191.736
279.64,478.87,0.0,0.0
280.24,478.51,0.9,430.659
280.84,478.21,0.0,0.0
281.44,477.94,0.4,191.17600000000002
282.03,477.74,0.4,191.096
282.63,477.51,0.0,0.0
283.23,477.32,0.4,190.928
283.83,477.19,0.2,95.438
284.42,477.46,0.2,95.492
285.04,478.03,0.2,95.606
285.63,474.99,0.2,94.998
286.22,476.25,0.2,95.25
286.81,478.37,0.2,95.674
287.42,477.33,0.2,95.46600000000001
288.0,477.22,0.0,0.0
288.61,476.95,-0.2,-95.39
289.2,477.07,0.0,0.0
289.8,477.44,0.4,190.976
290.39,476.7,0.2,95.34
290.99,476.05,0.4,190.42000000000002
291.58,475.97,0.2,95.19400000000002
292.19,475.33,0.0,0.0
292.79,475.13,0.0,0.0
293.39,474.52,0.2,94.904
293.98,475.09,0.6,285.054
294.57,474.1,0.2,94.82000000000001
295.17,473.38,0.4,189.352
295.77,472.92,0.2,94.584
296.37,475.96,0.0,0.0
296.97,474.95,0.2,94.99000000000001
297.57,474.05,0.4,189.62
298.16,474.27,0.2,94.854
298.76,472.2,0.4,188.88
299.36,474.19,0.2,94.83800000000001
299.95,474.8,0.2,94.96000000000001
300.56,472.49,0.2,94.498
301.16,472.68,-0.2,-94.536
301.76,472.96,0.2,94.592
302.36,474.13,0.2,94.82600000000001
302.96,472.06,0.4,188.824
303.56,472.39,0.4,188.95600000000002
304.16,470.25,0.4,188.10000000000002
304.76,474.03,0.2,94.806
305.35,475.99,0.2,95.19800000000001
305.95,473.89,0.6,284.334
306.56,473.73,0.4,189.49200000000002
307.15,472.32,0.4,188.928
307.75,476.17,0.2,95.23400000000001
308.37,473.0,0.4,189.20000000000002
308.98,471.82,0.4,188.728
309.56,473.57,0.4,189.428
310.21,473.73,0.4,189.49200000000002
310.79,471.25,0.7,329.875
312.0,473.96,0.4,189.584
312.62,472.67,0.0,0.0
313.22,473.79,0.6,284.274
313.82,470.14,0.0,0.0
314.44,478.48,0.2,95.69600000000001
315.03,471.77,0.2,94.354
315.63,473.35,0.0,0.0
316.23,466.55,0.2,93.31
316.83,477.04,0.4,190.81600000000003
317.45,475.99,0.4,190.39600000000002
318.64,474.19,0.2,94.83800000000001
319.25,471.46,0.0,0.0
319.86,470.49,0.2,94.09800000000001
320.45,475.76,0.2,95.152
321.05,471.79,0.2,94.358
321.63,478.03,0.4,191.212
322.23,478.35,0.4,191.34000000000003
322.82,478.55,0.2,95.71000000000001
323.43,478.71,0.4,191.484
324.01,478.83,0.4,191.532
324.62,478.94,0.4,191.57600000000002
325.2,479.03,0.4,191.612
325.78,479.06,-0.2,-95.81200000000001
326.4,479.17,0.2,95.834
326.99,479.24,0.2,95.84800000000001
327.59,479.31,0.9,431.379
328.19,479.38,0.2,95.876
328.79,479.44,0.0,0.0
329.39,479.48,0.4,191.79200000000003
329.97,479.49,0.6,287.694
330.57,479.57,0.7,335.69899999999996
331.17,479.62,0.4,191.848
331.77,479.63,0.2,95.926
332.37,479.69,0.2,95.938
332.95,479.74,0.2,95.94800000000001
333.55,479.75,0.6,287.84999999999997
334.15,479.77,0.6,287.86199999999997
334.74,479.81,0.6,287.88599999999997
335.34,479.95,0.0,0.0
335.93,479.99,0.0,0.0
336.53,480.01,0.6,288.006
337.12,480.03,0.6,288.018
337.72,480.06,0.7,336.042
338.31,480.08,0.2,96.016
338.92,480.11,0.0,0.0
339.5,480.12,0.4,192.048
340.09,480.14,0.2,96.028
340.69,480.16,0.0,0.0
341.3,480.18,0.7,336.126
341.88,480.19,0.2,96.03800000000001
342.47,480.21,0.0,0.0
343.08,480.23,0.2,96.046
343.67,480.24,0.2,96.048
344.27,480.25,0.6,288.15
344.86,480.27,0.4,192.108
345.46,480.28,0.0,0.0
346.05,480.29,0.0,0.0
346.65,480.3,0.0,0.0
347.25,480.31,0.6,288.186
347.84,480.32,0.2,96.06400000000001
349.03,480.34,0.2,96.068
349.62,480.35,0.7,336.245
350.21,480.36,0.0,0.0
350.81,480.37,0.2,96.07400000000001
351.41,480.37,0.2,96.07400000000001
352.01,480.39,0.2,96.078
352.59,480.4,0.0,0.0
353.19,480.4,0.4,192.16
354.38,480.42,0.4,192.168
354.97,480.42,0.4,192.168
355.57,480.43,0.9,432.387
356.18,480.43,0.2,96.08600000000001
356.76,480.44,0.4,192.17600000000002
357.96,480.45,0.0,0.0
358.55,480.45,0.0,0.0
359.15,480.46,0.4,192.184
359.74,480.47,0.2,96.09400000000001
360.34,480.47,0.7,336.329
360.93,480.47,0.4,192.18800000000002
361.52,480.48,0.4,192.192
362.12,480.49,0.0,0.0
362.72,480.49,0.2,96.09800000000001
363.31,480.49,0.7,336.34299999999996
363.91,480.5,0.6,288.3
364.5,480.5,0.6,288.3
365.1,480.51,0.6,288.306
365.69,480.5,0.0,0.0
366.29,480.51,0.6,288.306
366.88,480.52,0.6,288.31199999999995
367.48,480.52,0.4,192.208
368.07,480.52,0.2,96.104
368.68,480.53,0.0,0.0
369.26,480.53,0.2,96.106
369.87,480.54,0.2,96.108
370.46,480.53,0.2,96.106
371.04,480.54,0.2,96.108
371.65,480.55,0.7,336.385
372.25,480.55,0.6,288.33
372.84,480.54,0.6,288.324
373.43,480.55,0.4,192.22000000000003
374.03,480.56,0.6,288.336
375.22,480.55,0.2,96.11000000000001
375.81,480.56,0.4,192.22400000000002
376.4,480.57,0.0,0.0
377.0,480.57,0.2,96.114
377.6,480.56,0.6,288.336
378.19,480.57,0.0,0.0
378.79,480.57,0.6,288.342
379.39,480.58,0.4,192.232
379.98,480.57,0.7,336.399
380.57,480.58,0.4,192.232
381.17,480.58,0.4,192.232
381.76,480.58,0.2,96.116
382.37,480.58,0.0,0.0
382.95,480.59,0.4,192.236
383.56,480.59,0.4,192.236
384.14,480.59,0.4,192.236
384.75,480.59,0.4,192.236
385.33,480.59,0.6,288.354
385.93,480.6,0.2,96.12
386.54,480.6,0.2,96.12
387.12,480.59,0.4,192.236
387.71,480.6,0.0,0.0
388.31,480.6,0.0,0.0
388.9,480.61,0.2,96.12200000000001
389.5,480.6,0.0,0.0
390.1,480.61,0.4,192.24400000000003
390.69,480.61,0.6,288.366
391.29,480.61,0.6,288.366
391.88,480.61,0.6,288.366
392.48,480.61,0.4,192.24400000000003
393.07,480.62,0.7,336.43399999999997
393.68,480.62,0.2,96.12400000000001
394.27,480.61,0.4,192.24400000000003
394.84,480.62,0.2,96.12400000000001
395.45,480.62,0.6,288.372
396.06,480.62,0.4,192.24800000000002
396.65,480.62,0.0,0.0
397.23,480.62,0.0,0.0
397.84,480.63,0.4,192.252
398.44,480.63,0.4,192.252
399.03,480.62,0.2,96.12400000000001
399.62,480.63,0.6,288.378
400.21,480.63,0.4,192.252
400.81,480.63,0.6,288.378
401.4,480.63,0.2,96.126
402.01,480.63,0.6,288.378
403.2,480.64,0.4,192.256
403.8,480.63,0.7,336.441
404.38,480.64,0.4,192.256
404.97,480.64,0.2,96.128
405.58,480.64,0.7,336.448
406.18,480.63,0.0,0.0
406.77,480.64,0.2,96.128
407.36,480.64,0.7,336.448
407.96,480.65,0.2,96.13
408.55,480.64,0.2,96.128
409.15,480.65,0.4,192.26
409.74,480.65,0.6,288.39
410.34,480.65,0.4,192.26
410.94,480.64,0.2,96.128
411.53,480.65,0.0,0.0
412.13,480.65,0.4,192.26
412.72,480.65,0.7,336.455
413.31,480.65,0.7,336.455
413.92,480.65,0.4,192.26
414.5,480.65,0.2,96.13
415.11,480.66,0.2,96.132
415.69,480.65,0.6,288.39
416.28,480.66,0.4,192.264
416.89,480.66,0.4,192.264
417.48,480.66,0.2,96.132
418.08,480.66,0.4,192.264
418.68,480.66,0.4,192.264
419.27,480.66,0.2,96.132
419.87,480.66,0.7,336.462
420.46,480.66,1.1,528.7260000000001
421.06,480.66,0.2,96.132
421.64,480.66,0.6,288.396
422.24,480.67,0.4,192.26800000000003
422.84,480.66,0.6,288.396
423.44,480.67,0.4,192.26800000000003
424.02,480.67,0.2,96.13400000000001
424.63,480.67,0.2,96.13400000000001
425.23,480.66,0.2,96.132
425.81,480.67,0.0,0.0
426.4,480.67,0.2,96.13400000000001
427.0,480.67,0.4,192.26800000000003
427.6,480.67,0.0,0.0
428.2,480.67,0.2,96.13400000000001
428.8,480.68,0.2,96.13600000000001
429.39,480.68,0.4,192.27200000000002
429.98,480.67,0.2,96.13400000000001
430.58,480.68,0.2,96.13600000000001
431.18,480.68,0.4,192.27200000000002
431.77,480.68,0.0,0.0
432.36,480.67,0.4,192.26800000000003
432.96,480.68,0.0,0.0
433.56,480.68,0.7,336.476
434.15,480.68,0.0,0.0
434.75,480.68,0.4,192.27200000000002
435.94,480.68,0.6,288.408
436.53,480.68,-0.2,-96.13600000000001
437.13,480.68,0.6,288.408
437.73,480.68,0.6,288.408
438.31,480.69,0.4,192.276
438.91,480.69,0.4,192.276
439.51,480.68,0.4,192.27200000000002
440.1,480.69,0.0,0.0
441.29,480.69,0.2,96.138
441.89,480.68,0.7,336.476
442.48,480.69,0.6,288.414
443.07,480.69,0.0,0.0
443.67,480.69,0.2,96.138
444.27,480.68,0.2,96.13600000000001
444.86,480.69,0.0,0.0
445.46,480.69,0.2,96.138
446.06,480.69,0.7,336.483
446.65,480.69,0.2,96.138
447.24,480.69,0.0,0.0
447.83,480.7,0.0,0.0
448.44,480.69,0.0,0.0
449.04,480.69,0.6,288.414
449.62,480.7,0.2,96.14
450.22,480.7,0.2,96.14
450.82,480.7,0.6,288.41999999999996
451.41,480.69,0.0,0.0
452.0,480.7,0.2,96.14
452.61,480.7,0.4,192.28
453.19,480.7,0.2,96.14
453.8,480.69,0.2,96.138
454.38,480.7,0.4,192.28
454.99,480.7,0.4,192.28
455.58,480.7,0.0,0.0
456.18,480.7,0.2,96.14
456.77,480.7,0.9,432.63
457.36,480.7,0.0,0.0
457.97,480.7,0.4,192.28
458.55,480.7,0.7,336.48999999999995
459.14,480.7,0.4,192.28
459.74,480.71,0.4,192.284
460.34,480.71,0.2,96.142
460.94,480.7,0.4,192.28
461.53,480.71,0.4,192.284
462.12,480.71,0.0,0.0
462.73,480.71,0.6,288.426
463.32,480.7,0.6,288.41999999999996
463.9,480.71,0.2,96.142
464.51,480.71,0.4,192.284
465.11,480.71,0.7,336.49699999999996
465.7,480.7,0.7,336.48999999999995
