Time (s),Inlet Water Temp (C),Outlet Water Temp (C),Inlet Air Temp (C),Outlet Air Temp (C)
336.32,34.0,32.6,71.74,72.25
336.82,34.0,32.6,71.7,72.25
337.32,33.8,32.6,71.67,72.28
337.84,33.9,32.4,71.74,72.32
338.34,33.9,32.7,71.77,72.25
338.84,33.7,32.7,71.7,72.18
339.35,33.9,32.7,71.74,72.21
339.85,33.9,32.7,71.7,72.18
340.36,33.8,32.7,71.7,72.18
340.87,33.9,32.6,71.7,72.21
341.37,34.0,32.8,71.74,72.25
341.87,34.0,32.8,71.77,72.25
342.37,33.7,32.6,71.8,72.21
342.89,34.1,32.6,71.77,72.21
343.38,33.8,32.6,71.77,72.21
343.89,34.0,32.6,71.8,72.25
344.4,34.1,32.8,71.84,72.25
344.9,34.1,32.8,71.94,72.21
345.4,33.7,33.0,71.98,72.21
345.92,33.9,32.8,71.98,72.15
346.42,33.8,32.7,72.01,72.15
346.92,34.0,32.6,72.01,72.08
347.43,33.9,32.9,72.04,72.15
347.93,33.9,32.6,72.01,72.18
348.44,34.2,33.0,71.91,72.18
348.95,34.1,32.7,71.94,72.11
349.45,33.9,32.8,71.91,72.21
349.95,33.9,32.8,71.91,72.18
350.45,33.9,32.7,71.91,72.21
350.97,33.9,32.5,71.98,72.25
351.46,33.8,32.7,71.91,72.18
351.97,33.9,32.8,71.94,72.21
352.48,34.1,32.7,71.98,72.21
352.98,34.1,32.8,71.91,72.32
353.48,34.2,32.9,71.98,72.35
354.0,34.2,32.6,71.94,72.39
354.5,34.1,32.8,71.84,72.35
355.0,33.9,33.0,71.84,72.39
355.5,34.2,32.7,71.8,72.35
356.01,34.0,32.8,71.77,72.32
356.51,34.1,32.6,71.74,72.32
357.02,33.8,32.9,71.74,72.32
357.53,34.1,33.0,71.77,72.32
358.03,34.2,32.5,71.7,72.25
358.53,34.2,32.9,71.7,72.21
359.05,34.1,32.9,71.67,72.15
359.55,34.1,32.7,71.67,72.18
360.05,34.0,32.7,71.63,72.18
360.56,34.3,32.7,71.67,72.08
361.06,34.1,32.7,71.6,72.11
361.57,34.3,32.9,71.6,72.04
362.08,34.3,32.9,71.63,72.08
362.58,34.2,32.9,71.57,72.04
363.08,34.3,32.9,71.6,72.04
363.58,34.2,32.9,71.57,72.08
364.1,34.2,33.0,71.63,71.98
364.6,34.2,33.0,71.63,72.04
365.1,34.4,32.9,71.63,72.01
365.61,34.0,32.9,71.63,71.98
366.11,34.3,33.0,71.63,71.98
366.62,34.2,32.8,71.67,71.94
367.13,34.3,33.0,71.67,71.94
367.63,34.2,32.9,71.63,71.94
368.13,34.4,32.9,71.63,71.94
368.63,34.4,32.8,71.6,71.98
369.15,34.3,33.1,71.57,72.01
369.65,34.2,32.8,71.57,71.98
370.15,34.3,32.9,71.6,71.98
370.66,34.6,32.7,71.63,71.98
371.16,34.2,33.2,71.53,71.98
371.67,34.6,33.0,71.57,71.94
372.18,34.5,32.9,71.5,71.94
372.68,34.3,33.0,71.5,71.94
373.18,34.1,33.1,71.53,71.98
373.68,34.5,33.0,71.57,71.94
374.19,34.3,33.2,71.46,71.94
374.7,34.2,33.0,71.57,71.91
375.2,34.4,32.9,71.46,71.91
375.71,34.4,33.0,71.46,71.91
376.22,34.5,33.1,71.5,71.87
376.71,34.4,33.2,71.43,71.84
377.23,34.5,33.2,71.43,71.84
377.73,34.6,32.9,71.4,71.8
378.23,34.4,33.2,71.43,71.91
378.74,34.3,33.0,71.46,71.84
379.25,34.5,32.9,71.5,71.91
379.74,34.4,33.1,71.5,71.87
380.26,34.4,33.0,71.53,71.84
380.76,34.5,33.0,71.63,71.84
381.26,34.7,33.2,71.57,71.8
381.76,34.5,33.0,71.53,71.77
382.26,34.5,33.2,71.5,71.8
382.78,34.6,33.1,71.5,71.74
383.28,34.3,33.1,71.46,71.7
383.79,34.5,33.4,71.46,71.67
384.29,34.4,33.2,71.5,71.7
384.8,34.4,33.1,71.53,71.77
385.3,34.3,33.0,71.53,71.74
385.81,34.7,33.2,71.57,71.74
386.31,34.7,33.4,71.57,71.74
386.82,34.5,33.2,71.6,71.77
387.32,34.6,33.3,71.53,71.7
387.83,34.6,33.2,71.5,71.7
388.33,34.3,33.2,71.53,71.67
388.83,34.6,33.2,71.5,71.7
389.34,34.7,33.0,71.46,71.7
389.84,34.5,33.2,71.5,71.67
390.35,34.6,33.1,71.46,71.67
390.86,34.7,33.0,71.46,71.74
391.36,34.6,33.2,71.36,71.7
391.87,34.6,33.4,71.43,71.67
392.37,34.5,33.3,71.4,71.67
392.87,34.5,33.2,71.4,71.7
393.39,34.6,33.0,71.36,71.7
393.87,34.4,33.3,71.29,71.7
394.39,34.6,33.2,71.4,71.7
394.9,34.4,33.3,71.4,71.7
395.4,34.6,33.0,71.36,71.63
395.91,34.8,33.3,71.36,71.67
396.42,34.7,33.2,71.46,71.67
396.92,34.6,33.3,71.43,71.63
397.42,34.5,33.1,71.4,71.67
397.92,34.6,33.2,71.33,71.6
398.43,34.6,33.3,71.36,71.63
398.94,34.6,33.3,71.36,71.6
399.44,34.7,33.4,71.33,71.63
399.95,34.5,33.2,71.4,71.63
400.45,34.6,33.1,71.46,71.67
400.96,35.0,33.2,71.43,71.67
401.46,34.7,33.2,71.53,71.63
401.96,34.4,33.2,71.46,71.7
402.47,34.9,33.2,71.6,71.74
402.98,34.6,33.4,71.63,71.74
403.48,34.7,33.1,71.63,71.74
403.97,34.5,33.3,71.7,71.74
404.5,34.6,33.5,71.7,71.7
404.99,34.9,33.3,71.7,71.67
405.5,34.8,33.3,71.63,71.63
406.01,34.6,33.1,71.57,71.7
406.51,34.8,33.1,71.46,71.6
407.02,34.7,33.3,71.6,71.57
407.52,34.8,33.3,71.53,71.6
408.03,34.9,33.4,71.53,71.6
408.53,34.8,33.3,71.53,71.67
409.03,34.6,33.3,71.5,71.63
409.54,34.8,33.3,71.5,71.63
410.05,34.7,33.2,71.53,71.67
410.55,34.7,33.6,71.46,71.6
411.06,34.7,33.2,71.5,71.7
411.57,34.9,33.5,71.46,71.67
412.07,34.9,33.4,71.5,71.63
412.57,34.7,33.4,71.46,71.7
413.08,34.7,33.4,71.46,71.7
413.59,34.9,33.4,71.46,71.74
414.09,34.9,33.5,71.53,71.7
414.59,34.7,33.5,71.5,71.63
415.09,34.9,33.2,71.5,71.67
415.61,34.9,33.3,71.57,71.7
416.11,35.2,33.3,71.53,71.67
416.61,35.1,33.4,71.6,71.67
417.12,34.8,33.2,71.57,71.67
417.62,34.8,33.3,71.57,71.6
418.13,34.9,33.4,71.57,71.63
418.63,34.8,33.4,71.6,71.63
419.14,34.8,33.5,71.6,71.67
419.64,35.0,33.4,71.67,71.6
420.15,34.7,33.4,71.6,71.6
420.66,35.0,33.7,71.6,71.63
421.15,35.1,33.5,71.6,71.7
421.67,34.7,33.3,71.5,71.63
422.17,34.9,33.7,71.53,71.7
422.67,35.0,33.4,71.53,71.67
423.18,35.0,33.4,71.5,71.67
423.68,34.8,33.5,71.5,71.6
424.18,34.9,33.4,71.5,71.63
424.7,34.9,33.4,71.43,71.67
425.2,34.9,33.6,71.43,71.63
425.69,35.0,33.3,71.46,71.63
426.2,34.9,33.4,71.46,71.67
426.71,35.1,33.6,71.43,71.63
427.21,35.1,33.5,71.43,71.67
427.73,35.0,33.8,71.4,71.7
428.22,35.0,33.6,71.43,71.7
428.74,35.0,33.6,71.36,71.77
429.23,35.0,33.5,71.36,71.77
429.74,35.2,33.5,71.43,71.8
430.23,35.1,33.6,71.4,71.74
430.75,34.8,33.7,71.36,71.7
431.25,35.0,33.5,71.4,71.7
431.77,34.9,33.4,71.36,71.67
432.26,34.7,33.6,71.36,71.63
432.76,35.1,33.8,71.33,71.67
433.28,35.1,33.5,71.29,71.57
433.78,34.8,33.6,71.33,71.57
434.29,35.1,33.6,71.33,71.6
434.79,34.9,33.4,71.26,71.6
435.29,34.8,33.3,71.26,71.53
435.79,35.1,33.4,71.33,71.53
436.3,35.1,33.7,71.23,71.57
436.81,35.1,33.7,71.29,71.53
437.31,35.2,33.5,71.29,71.57
437.82,34.8,33.4,71.26,71.57
438.32,35.2,33.4,71.29,71.53
438.82,35.2,33.6,71.23,71.57
439.34,35.0,33.6,71.23,71.6
439.84,35.0,33.5,71.26,71.6
440.33,34.9,33.6,71.23,71.7
440.85,35.0,33.8,71.19,71.67
441.36,34.8,33.7,71.19,71.67
441.86,35.4,33.7,71.16,71.7
442.37,35.0,33.5,71.16,71.7
442.87,35.0,33.8,71.16,71.67
443.38,35.0,33.6,71.23,71.7
443.88,35.3,33.6,71.19,71.67
444.39,35.0,33.8,71.19,71.67
444.89,35.4,33.8,71.16,71.74
445.39,34.9,33.8,71.16,71.8
445.9,35.2,33.7,71.23,71.87
446.41,35.0,33.7,71.23,71.87
446.91,35.0,33.6,71.23,71.8
447.42,35.0,33.5,71.19,71.8
447.92,35.2,33.6,71.26,71.84
448.42,35.3,33.5,71.26,71.8
448.94,35.0,33.6,71.26,71.77
449.43,35.1,33.6,71.26,71.74
449.94,35.2,33.6,71.19,71.74
450.45,35.2,33.6,71.26,71.7
450.95,35.3,33.7,71.29,71.67
451.46,35.1,33.8,71.26,71.7
451.96,35.1,33.8,71.26,71.63
452.46,34.9,33.8,71.23,71.67
452.98,35.0,33.9,71.29,71.74
453.48,34.9,33.9,71.33,71.6
453.98,35.2,34.0,71.26,71.6
454.49,35.4,33.7,71.23,71.6
454.99,35.3,33.9,71.29,71.57
455.49,35.4,33.8,71.33,71.67
456.01,35.6,33.9,71.29,71.63
456.51,35.2,33.8,71.33,71.63
457.01,35.2,33.8,71.36,71.6
457.52,35.3,34.0,71.43,71.6
458.02,35.3,33.7,71.4,71.6
458.52,35.4,33.7,71.36,71.7
459.03,35.5,33.9,71.4,71.63
459.54,35.2,33.6,71.43,71.67
460.04,35.3,33.6,71.4,71.63
460.55,35.2,33.8,71.36,71.63
461.05,35.4,33.8,71.36,71.63
461.56,35.5,33.8,71.4,71.63
462.06,35.4,33.8,71.36,71.6
462.57,35.4,33.9,71.33,71.63
463.08,35.3,33.8,71.33,71.63
463.57,35.3,33.8,71.33,71.67
464.08,35.3,33.7,71.23,71.67
464.59,35.3,33.8,71.26,71.7
465.1,35.2,33.9,71.23,71.7
465.6,35.2,33.9,71.19,71.7
466.11,35.3,34.0,71.23,71.77
466.6,35.6,33.5,71.19,71.7
467.12,35.6,33.9,71.19,71.67
467.62,35.4,33.8,71.26,71.7
468.12,35.4,33.8,71.23,71.6
468.62,35.7,34.0,71.23,71.6
469.13,35.4,33.9,71.23,71.6
469.64,35.3,33.9,71.26,71.63
470.14,35.3,33.8,71.19,71.57
470.65,35.4,33.7,71.19,71.5
471.16,35.4,34.0,71.19,71.53
471.66,35.4,33.8,71.19,71.53
472.16,35.5,33.8,71.23,71.53
472.67,35.4,33.7,71.29,71.5
473.17,35.4,33.8,71.26,71.5
473.68,35.2,33.9,71.26,71.5
474.18,35.5,34.0,71.33,71.5
474.69,35.3,33.8,71.29,71.5
475.19,35.3,34.2,71.23,71.53
475.69,35.5,33.8,71.19,71.53
476.21,35.5,34.0,71.16,71.5
476.7,35.6,34.0,71.19,71.46
477.2,35.5,33.9,71.16,71.5
477.71,35.3,33.9,71.16,71.53
478.22,35.5,33.9,71.26,71.57
478.73,35.7,33.9,71.12,71.57
479.24,35.5,33.9,71.09,71.6
479.73,35.7,34.0,71.12,71.6
480.25,35.5,33.7,71.09,71.6
480.75,35.5,34.2,71.09,71.6
481.24,35.6,33.9,71.09,71.53
481.76,35.4,33.8,71.12,71.53
482.26,35.5,34.1,71.12,71.53
482.76,35.4,33.9,71.12,71.5
483.27,35.7,34.0,71.16,71.53
483.77,35.7,34.2,71.12,71.46
484.28,35.5,34.0,71.09,71.53
484.78,35.4,33.8,71.12,71.5
485.28,35.8,34.1,71.06,71.46
485.8,35.4,34.1,71.02,71.53
486.3,35.5,34.1,71.06,71.57
486.8,35.5,34.0,71.06,71.6
487.31,35.3,34.1,71.09,71.6
487.82,35.7,34.0,71.09,71.6
488.32,35.6,34.0,71.06,71.63
488.82,35.6,34.1,71.06,71.7
489.33,35.5,34.2,71.02,71.74
489.84,35.4,34.0,71.06,71.67
490.33,35.5,34.0,70.99,71.7
490.85,35.6,34.4,70.99,71.63
491.35,35.7,34.0,70.99,71.63
491.86,35.3,34.3,70.92,71.63
492.36,35.5,34.2,70.89,71.67
492.87,35.7,33.9,70.92,71.6
493.37,35.8,34.1,70.85,71.6
493.87,35.6,34.0,70.82,71.7
494.38,35.5,33.9,70.85,71.7
494.89,35.5,33.9,70.89,71.84
495.39,35.8,34.3,70.82,71.87
495.89,35.5,34.2,70.85,71.87
496.4,35.6,34.0,70.79,71.87
496.91,35.5,34.3,70.82,71.98
497.41,35.5,34.1,70.79,71.98
497.91,35.6,34.0,70.79,71.94
498.43,35.6,34.2,70.82,71.94
498.92,35.6,34.3,70.79,71.91
499.42,35.6,34.1,70.79,71.91
499.93,35.5,34.2,70.75,71.84
500.44,35.6,34.3,70.79,71.77
500.94,35.6,34.2,70.82,71.7
501.45,35.7,34.2,70.82,71.7
501.95,35.9,34.2,70.68,71.7
502.46,35.6,34.0,70.72,71.74
502.97,35.5,34.1,70.75,71.84
503.48,35.8,34.4,70.79,71.84
503.97,35.8,34.2,70.79,71.98
504.48,35.8,34.2,70.82,72.08
504.98,35.9,34.1,70.75,72.21
505.49,35.8,34.3,70.82,72.28
506.0,35.9,34.2,70.68,72.39
506.51,35.8,34.4,70.85,72.42
507.01,35.8,34.1,70.85,72.42
507.52,35.8,34.5,70.85,72.42
508.01,36.0,34.3,70.85,72.45
508.53,35.8,34.1,70.85,72.45
509.02,35.8,34.3,70.82,72.39
509.53,35.8,34.0,70.75,72.32
510.03,35.7,34.3,70.82,72.35
510.54,35.7,34.2,70.79,72.42
511.05,35.8,34.3,70.79,72.32
511.55,35.8,34.3,70.72,72.32
512.06,35.8,34.3,70.72,72.25
512.57,35.7,34.3,70.72,72.11
513.07,35.8,34.4,70.75,72.11
513.57,35.8,34.3,70.72,72.11
514.08,35.5,34.3,70.68,72.01
514.58,35.9,34.6,70.68,71.91
515.08,35.9,34.2,70.62,71.87
515.59,35.8,34.2,70.65,71.94
516.1,35.9,34.3,70.65,71.98
516.61,35.7,34.1,70.68,71.98
517.11,35.9,34.2,70.62,71.94
517.61,36.1,34.3,70.58,71.98
518.11,36.0,34.2,70.62,71.94
518.63,35.9,34.4,70.62,71.98
519.13,36.0,34.2,70.62,71.91
519.62,36.0,34.2,70.58,71.91
520.13,35.9,34.2,70.55,71.94
520.64,36.1,34.1,70.58,71.87
521.14,36.0,34.2,70.58,71.94
521.66,35.8,34.3,70.62,72.01
522.16,36.0,34.3,70.58,72.11
522.65,35.9,34.3,70.58,72.25
523.17,35.8,34.2,70.62,72.25
523.67,35.9,34.4,70.55,72.35
524.18,35.7,34.3,70.58,72.35
524.68,35.8,34.4,70.55,72.28
525.18,35.9,34.5,70.62,72.25
525.69,35.9,34.3,70.58,72.25
526.19,36.0,34.4,70.65,72.25
526.69,35.9,34.2,70.55,72.15
527.2,35.8,34.5,70.68,72.21
527.71,36.1,34.3,70.58,72.32
528.22,36.1,34.3,70.58,72.45
528.72,35.9,34.4,70.55,72.45
529.22,36.0,34.6,70.72,72.56
529.74,36.0,34.3,70.65,72.59
530.24,35.8,34.2,70.68,72.66
530.74,35.9,34.1,70.62,72.69
531.25,35.9,34.3,70.72,72.8
531.75,36.0,34.8,70.65,72.69
532.25,36.1,34.6,70.62,72.73
532.75,36.0,34.6,70.68,72.76
533.27,35.9,34.4,70.72,72.73
533.77,35.9,34.5,70.65,72.73
534.28,35.9,34.7,70.65,72.76
534.79,35.9,34.4,70.72,72.73
535.29,36.0,34.4,70.75,72.73
535.79,36.1,34.4,70.72,72.73
536.3,36.0,34.5,70.68,72.73
536.79,35.9,34.5,70.72,72.62
537.31,36.2,34.4,70.65,72.56
537.8,36.1,34.6,70.68,72.56
538.32,36.0,34.6,70.65,72.52
538.82,36.1,34.6,70.68,72.39
539.33,36.0,34.5,70.65,72.35
539.83,36.1,34.6,70.72,72.35
540.34,36.0,34.6,70.62,72.39
540.85,36.1,34.5,70.72,72.35
541.34,36.4,34.2,70.65,72.39
541.85,36.0,34.4,70.68,72.39
542.35,36.0,34.3,70.65,72.39
542.86,36.2,34.4,70.62,72.39
543.35,36.3,34.4,70.65,72.49
543.88,36.4,34.6,70.68,72.49
544.38,36.2,34.5,70.68,72.56
544.88,36.2,34.4,70.68,72.66
545.39,36.2,34.3,70.75,72.66
545.89,36.2,34.6,70.85,72.62
546.39,36.0,34.6,70.85,72.66
546.9,36.5,34.5,70.85,72.76
547.4,36.0,34.5,70.85,72.76
547.91,36.1,34.7,70.85,72.8
548.42,36.1,34.7,70.82,72.9
548.91,36.0,34.9,70.68,72.9
549.42,35.9,34.5,70.79,72.83
549.94,36.0,34.5,70.79,72.83
550.43,36.2,34.5,70.75,72.83
550.93,36.2,34.5,70.72,72.8
551.44,36.0,34.6,70.75,72.8
551.95,36.3,34.5,70.72,72.76
552.46,36.2,34.7,70.68,72.73
552.96,36.3,34.7,70.72,72.73
553.46,36.0,34.4,70.68,72.73
553.97,36.2,34.6,70.72,72.73
554.48,36.1,34.4,70.75,72.73
554.98,36.3,34.8,70.72,72.69
555.48,36.1,34.6,70.65,72.73
555.99,36.3,34.4,70.72,72.62
556.49,36.3,34.3,70.75,72.66
557.0,36.2,34.7,70.85,72.59
557.5,36.3,34.6,70.85,72.59
558.01,36.1,34.7,70.89,72.59
558.52,36.1,34.6,70.92,72.56
559.02,36.1,34.4,70.89,72.56
559.53,36.4,34.6,70.89,72.56
560.03,36.1,34.6,70.85,72.49
560.53,36.4,34.2,70.85,72.52
561.04,36.4,34.7,70.92,72.49
561.54,36.3,34.7,70.89,72.49
562.05,36.2,34.5,70.82,72.49
562.55,36.2,34.8,70.82,72.45
563.07,36.2,34.6,70.82,72.42
563.57,36.2,34.5,70.85,72.32
564.08,36.1,34.7,70.89,72.28
564.58,36.0,34.8,70.92,72.25
565.08,36.1,34.6,70.82,72.21
565.58,36.2,34.6,70.72,72.18
566.1,36.1,34.4,70.82,72.25
566.6,36.2,34.6,70.85,72.25
567.1,36.3,34.7,70.85,72.28
567.61,36.3,34.5,70.92,72.35
568.1,36.3,34.7,70.92,72.45
568.61,36.4,34.6,70.95,72.62
569.12,36.3,34.5,70.92,72.62
569.62,36.3,34.8,70.92,72.73
570.13,36.2,34.6,70.92,72.69
570.64,36.3,34.8,70.92,72.8
571.14,36.6,34.7,70.95,72.83
571.65,36.4,34.6,70.92,72.83
572.14,36.3,34.8,70.89,72.8
572.66,36.2,34.6,70.92,72.8
573.16,36.2,34.7,70.92,72.76
573.66,36.3,34.7,70.89,72.69
574.17,36.3,34.6,70.85,72.62
574.68,36.3,34.7,70.89,72.52
575.18,36.4,34.7,70.92,72.49
575.69,36.4,34.6,71.02,72.45
576.19,36.5,34.7,71.06,72.35
576.69,36.3,34.7,71.02,72.28
577.21,36.3,34.8,71.09,72.15
577.71,36.4,34.6,71.02,72.08
578.21,36.3,34.8,70.95,72.18
578.71,36.6,35.0,70.95,72.25
579.21,36.3,34.8,70.95,72.35
579.73,36.2,34.5,70.89,72.45
580.23,36.1,34.8,70.92,72.45
580.74,36.3,34.8,70.89,72.56
581.24,36.3,35.1,70.92,72.59
581.74,36.3,34.7,70.95,72.66
582.25,36.2,34.9,70.95,72.62
582.76,36.4,34.9,70.95,72.73
583.26,36.4,35.1,70.89,72.69
583.77,36.4,35.2,70.92,72.59
584.27,36.4,34.9,70.89,72.59
584.76,36.4,34.9,70.99,72.56
585.28,36.4,34.8,70.85,72.49
585.78,36.4,34.7,70.92,72.45
586.3,36.2,34.7,70.99,72.45
586.8,36.3,34.7,70.95,72.39
587.29,36.5,34.7,70.95,72.42
587.8,36.4,34.9,70.95,72.45
588.3,36.4,34.6,70.95,72.56
588.82,36.4,34.8,70.99,72.52
589.32,36.5,34.7,70.95,72.49
589.82,36.4,34.8,70.99,72.52
590.33,36.4,34.8,70.95,72.66
590.83,36.3,34.7,70.92,72.69
591.34,36.4,34.7,70.92,72.69
591.84,36.3,34.9,70.89,72.66
592.35,36.3,34.7,70.82,72.62
592.85,36.3,34.7,70.82,72.59
593.36,36.3,34.7,70.82,72.59
593.87,36.4,34.8,70.85,72.56
594.38,36.5,34.9,70.85,72.62
594.88,36.3,35.0,70.85,72.8
595.37,36.3,34.9,70.82,72.9
595.88,36.4,34.9,70.82,73.0
596.39,36.4,34.9,70.75,73.14
596.9,36.3,35.0,70.79,73.04
597.39,36.7,34.8,70.79,73.04
597.91,36.5,34.8,70.82,73.04
598.41,36.5,34.8,70.79,73.04
598.91,36.4,34.8,70.79,73.04
599.42,36.4,35.0,70.79,72.93
599.92,36.6,34.7,70.79,72.9
600.43,36.6,34.9,70.79,72.83
600.94,36.5,34.8,70.82,72.9
601.43,36.6,35.1,70.82,72.86
601.94,36.5,34.8,70.79,72.76
602.46,36.4,34.7,70.75,72.76
602.96,36.4,34.8,70.79,72.8
603.46,36.6,34.8,70.79,72.76
603.96,36.6,34.7,70.85,72.8
604.47,36.5,34.8,70.82,72.76
604.98,36.5,34.8,70.82,72.8
605.48,36.5,35.0,70.82,72.83
605.98,36.5,35.0,70.75,72.9
606.48,36.6,35.1,70.68,72.86
606.99,36.5,35.1,70.75,72.83
607.5,36.4,35.0,70.72,72.9
608.0,36.5,34.9,70.72,72.86
608.51,36.5,34.9,70.72,72.76
609.02,36.5,35.0,70.79,72.69
609.52,36.7,35.0,70.79,72.69
610.03,36.6,35.1,70.79,72.76
610.52,36.3,35.1,70.79,72.69
611.04,36.7,34.8,70.79,75.32
611.54,37.1,34.6,70.75,72.73
612.04,36.4,35.0,70.75,72.83
612.55,36.6,34.9,70.68,72.83
613.06,36.6,35.1,70.68,72.86
613.56,36.8,35.1,70.79,72.93
614.07,36.5,34.7,70.68,72.97
614.57,36.5,31.8,70.62,73.0
615.08,36.6,35.2,70.58,72.9
615.58,36.1,35.1,70.62,72.9
616.08,36.5,34.9,70.65,71.29
616.59,36.7,35.1,70.62,73.1
617.1,36.4,35.0,70.62,73.14
617.6,36.5,34.9,70.58,73.17
618.1,36.3,34.9,70.55,73.04
618.61,36.7,35.2,70.58,73.04
619.12,36.4,34.9,70.51,73.07
619.62,36.6,35.0,70.55,73.1
620.13,36.7,34.9,70.55,73.14
620.63,36.7,35.2,70.51,73.1
621.14,36.7,35.2,70.51,73.04
621.63,36.6,35.0,70.51,73.04
622.15,37.2,34.9,70.45,73.0
622.64,36.5,35.2,70.51,72.59
623.15,36.6,35.2,70.48,72.93
623.65,36.6,35.1,70.55,73.0
624.17,36.6,35.1,70.51,73.04
624.67,37.0,35.1,70.62,73.04
625.15,36.5,35.1,70.68,73.14
625.67,36.5,35.0,70.79,73.24
626.18,36.7,35.2,70.68,73.14
626.68,36.7,35.2,70.65,73.28
627.2,36.5,35.1,70.68,73.28
627.7,36.8,35.1,70.65,73.38
628.21,36.8,35.0,70.68,73.28
628.7,36.8,35.3,70.62,73.14
629.21,36.7,34.8,70.58,73.21
629.72,36.2,35.1,70.62,73.0
630.23,36.7,35.3,70.62,72.97
630.73,36.7,35.0,70.85,72.97
631.24,36.8,39.1,70.68,72.93
631.74,36.7,35.4,70.68,72.9
632.25,36.7,35.3,70.68,72.8
632.75,36.9,36.0,70.75,72.8
633.25,36.7,35.0,70.79,72.83
633.76,36.8,35.3,70.68,73.0
634.27,36.6,34.9,70.72,73.07
634.77,35.4,35.1,70.68,73.1
635.28,36.7,35.4,70.68,73.24
635.78,36.8,35.0,70.68,73.31
636.29,37.4,35.0,70.65,73.24
636.8,36.6,35.0,70.62,73.21
637.29,36.7,35.2,70.62,73.17
637.79,36.6,34.9,70.65,73.1
638.3,36.3,35.1,70.62,73.1
638.8,36.6,35.2,70.55,73.04
639.32,36.4,35.3,70.68,75.39
639.82,36.6,35.2,70.62,72.93
640.33,36.8,35.2,70.58,72.86
640.84,36.8,35.3,70.55,72.9
641.33,43.5,35.2,70.51,72.76
641.83,36.6,35.0,70.55,72.76
642.35,36.8,35.2,70.62,72.86
642.85,37.1,40.4,70.58,72.9
643.36,36.7,34.8,70.55,73.0
643.86,36.8,35.2,70.65,72.97
644.36,36.6,34.9,70.55,73.0
644.87,36.6,34.7,70.55,72.97
645.37,36.7,35.1,70.55,73.0
645.87,36.8,35.3,70.48,73.07
646.39,36.7,35.4,70.45,73.1
646.89,36.7,35.4,70.45,73.21
647.4,36.8,35.3,70.51,72.8
647.9,36.9,35.3,70.41,73.17
648.4,36.9,35.4,70.41,73.14
648.9,36.2,35.6,70.51,73.1
649.41,36.2,35.0,70.48,73.17
649.91,36.9,35.5,70.58,73.17
650.42,36.8,35.4,70.65,73.21
650.93,36.7,35.3,70.62,71.36
651.44,36.8,35.4,70.58,73.14
651.93,36.9,35.3,70.51,73.07
652.44,36.7,35.3,70.45,72.76
652.95,41.6,35.3,70.45,72.76
653.45,36.7,35.4,70.45,72.66
653.95,36.7,35.5,70.35,72.69
654.47,36.9,35.3,70.38,72.69
654.97,36.8,35.5,70.45,72.66
655.47,36.9,35.2,70.62,72.69
655.98,36.8,35.2,70.45,72.73
656.48,36.8,35.4,70.48,72.76
656.99,36.7,35.5,70.55,72.86
657.49,36.9,33.1,70.58,72.86
658.0,36.6,35.5,70.58,72.9
658.5,36.9,35.5,70.62,72.9
659.0,36.9,35.5,70.65,72.69
659.51,35.5,35.3,70.82,72.83
660.01,36.8,35.5,70.85,72.73
660.53,36.7,35.5,68.46,72.66
661.03,37.1,35.7,71.02,72.59
661.54,36.8,35.6,71.09,72.56
662.03,36.9,35.7,71.4,72.59
662.54,36.9,35.3,71.16,72.59
663.05,36.9,35.6,71.16,72.62
663.55,36.8,35.6,71.16,72.73
664.06,36.9,35.3,71.16,72.76
664.56,36.9,35.3,71.33,72.69
665.07,36.9,35.6,71.26,72.56
665.58,36.9,35.5,71.26,76.71
666.08,36.8,35.3,71.19,72.32
666.59,36.7,35.6,71.19,72.21
667.09,36.9,35.7,71.19,72.04
667.6,37.6,35.5,71.16,71.98
668.1,36.7,35.5,71.19,72.01
668.6,36.7,35.4,71.16,72.01
669.11,36.9,39.8,71.06,72.18
669.61,36.6,35.7,71.02,72.42
670.12,36.8,35.6,70.85,72.62
